Train,Time_Steps,Extrinsic Reward,Extrinsic Reward Rate,Critic_Loss,Actor_loss,Curiosity_Loss,Forward_Loss,Inverse_Loss
Train,721920,10,0.001953125,0.19514215,-0.008772932,2.700665,0.00071544,2.6999497
Train,727040,10,0.001953125,0.021550221,-0.09089833,2.69822,0.000921928,2.697298
Train,732160,10,0.001953125,0.19096164,0.013876846,2.6986587,0.000916752,2.697742
Train,737280,10,0.001953125,0.021919677,-0.08730073,2.6994388,0.001033598,2.698405
Train,742400,20,0.00390625,0.386346,0.0694522,2.69841,0.00092169,2.6974883
Train,747520,0,0,0.004271478,-0.10718167,2.6988063,0.000918196,2.697888
Train,752640,40,0.0078125,0.72983545,0.2577007,2.699665,0.00103803,2.6986272
Train,757760,20,0.00390625,0.38189274,0.08599226,2.701077,0.001198728,2.6998785
Train,762880,20,0.00390625,0.3848173,0.108140506,2.6989763,0.001098952,2.6978772
Train,768000,10,0.001953125,0.14975086,-0.047832757,2.6983573,0.001169941,2.6971872
Train,773120,0,0,0.001790994,-0.067266256,2.6979067,0.001145949,2.6967607
Train,778240,60,0.01171875,0.96613425,0.36403614,2.6945655,0.001425747,2.6931398
Train,783360,10,0.001953125,0.022459159,-0.09029792,2.6939025,0.001896348,2.6920059
Train,788480,10,0.001953125,0.19192278,0.0177807,2.6939952,0.002379626,2.6916158
Train,793600,10,0.001953125,0.19314912,0.011757016,2.6944492,0.001565963,2.6928833
Train,798720,10,0.001953125,0.19354229,-0.008442508,2.693894,0.00140414,2.6924899
Train,803840,20,0.00390625,0.38122183,0.10785981,2.6925142,0.001567765,2.6909463
Train,808960,20,0.00390625,0.38346842,0.11399619,2.6951456,0.001745745,2.6934
Train,814080,0,0,0.003120444,-0.10209664,2.6930304,0.002581782,2.6904485
Train,819200,30,0.005859375,0.55853206,0.18428385,2.693819,0.002186511,2.6916325
Train,824320,20,0.00390625,0.21384358,-0.012228957,2.6915932,0.001898305,2.689695
Train,829440,20,0.00390625,0.38358942,0.10158017,2.6913707,0.001804409,2.6895661
Train,834560,20,0.00390625,0.35755283,0.053588085,2.6889856,0.002582517,2.686403
Train,839680,30,0.005859375,0.57192206,0.20596696,2.6839159,0.00325264,2.6806633
Train,844800,40,0.0078125,0.5896702,0.20543614,2.6791186,0.004030399,2.6750882
Train,849920,30,0.005859375,0.39869413,0.08773345,2.678639,0.004925135,2.6737134
Train,855040,20,0.00390625,0.38162294,0.05834259,2.6853197,0.004256412,2.6810632
Train,860160,0,0,0.005527952,-0.114152186,2.6854522,0.004021353,2.6814308
Train,865280,60,0.01171875,1.1388476,0.46544346,2.6808312,0.004542452,2.6762886
Train,870400,0,0,0.010812293,-0.17685026,2.6897142,0.002997123,2.6867168
Train,875520,10,0.001953125,0.19170526,0.03009434,2.6814573,0.003898084,2.677559
Train,880640,10,0.001953125,0.1936888,-0.006650712,2.6857984,0.004826414,2.6809719
Train,885760,60,0.01171875,0.88600963,0.28357345,2.676409,0.004500111,2.6719089
Train,890880,20,0.00390625,0.21452652,-0.02211777,2.676707,0.004506268,2.6722007
Train,896000,50,0.009765625,0.6751655,0.10806892,2.679329,0.00448627,2.6748426
Train,901120,20,0.00390625,0.22132936,-0.11607202,2.6792836,0.004430443,2.674853
Train,906240,10,0.001953125,0.13702676,-0.12386505,2.6850007,0.003867139,2.6811335
Train,911360,10,0.001953125,0.19428903,-0.007679787,2.6828725,0.004546361,2.6783261
Train,916480,20,0.00390625,0.3840178,0.06374923,2.674146,0.005233069,2.6689126
Train,921600,30,0.005859375,0.4003451,0.08599142,2.675366,0.0038792,2.6714866
Train,926720,20,0.00390625,0.21048288,-0.07161324,2.6701193,0.005590452,2.6645286
Train,931840,30,0.005859375,0.54786587,0.17148967,2.6681485,0.006991419,2.661157
Train,936960,20,0.00390625,0.36750033,0.10959227,2.6667192,0.008103967,2.658615
Train,942080,10,0.001953125,0.19269837,0.018760422,2.6709244,0.005995384,2.6649292
Train,947200,20,0.00390625,0.35771665,0.047330312,2.6757467,0.005261318,2.6704853
Train,952320,20,0.00390625,0.38496172,0.07330714,2.67133,0.004533883,2.6667962
Train,957440,0,0,0.002184846,-0.073160015,2.6625278,0.004709661,2.6578183
Train,962560,20,0.00390625,0.38265595,0.10036184,2.665788,0.004827544,2.6609604
Train,967680,30,0.005859375,0.5707622,0.21619575,2.667592,0.006574644,2.6610172
Train,972800,20,0.00390625,0.37978756,0.1228796,2.6647606,0.006193066,2.6585674
Train,977920,40,0.0078125,0.7617776,0.289651,2.6645753,0.006111418,2.6584642
Train,983040,20,0.00390625,0.364068,0.06871278,2.6666913,0.005829772,2.6608613
Train,988160,20,0.00390625,0.37347007,0.07764412,2.666186,0.005597353,2.6605885
Train,993280,20,0.00390625,0.37907,0.08697918,2.670721,0.004236269,2.6664846
Train,998400,10,0.001953125,0.19586943,-0.028865805,2.6661649,0.004818355,2.6613462
Train,1003520,20,0.00390625,0.38064232,0.11578629,2.6684372,0.006302926,2.6621342
Train,1008640,50,0.009765625,0.94884455,0.34423766,2.6627533,0.005640897,2.6571126
Train,1013760,20,0.00390625,0.21623616,-0.047738805,2.6630716,0.005609022,2.6574626
Train,1018880,10,0.001953125,0.19191678,-0.002722621,2.6714492,0.003977479,2.6674716
Train,1024000,20,0.00390625,0.37742043,0.10658926,2.6778026,0.0030814,2.674721
Train,1029120,10,0.001953125,0.19372797,-0.031584535,2.677523,0.002596703,2.6749263
Train,1034240,50,0.009765625,0.43771848,0.06342526,2.663189,0.003901334,2.6592875
Train,1039360,0,0,0.00464865,-0.08759419,2.658199,0.006860951,2.6513383
Train,1044480,0,0,0.007927923,-0.12588863,2.6636174,0.006262633,2.6573548
Train,1049600,10,0.001953125,0.15902959,-0.044753823,2.6575234,0.00569788,2.6518254
Train,1054720,50,0.009765625,0.91799164,0.22832845,2.6657906,0.003494661,2.662296
Train,1059840,20,0.00390625,0.37363964,-0.035460413,2.676566,0.002584996,2.6739812
Train,1064960,50,0.009765625,0.94039696,0.33344284,2.6760993,0.002091945,2.6740072
Train,1070080,30,0.005859375,0.3926725,0.09953449,2.6724288,0.00182818,2.6706007
Train,1075200,10,0.001953125,0.18235524,-0.017065242,2.666525,0.002793352,2.6637316
Train,1080320,10,0.001953125,0.1935678,-0.018829986,2.65495,0.004584448,2.6503658
Train,1085440,10,0.001953125,0.19472273,-0.04304598,2.658611,0.005323259,2.653288
Train,1090560,40,0.0078125,0.75129956,0.29155406,2.6661313,0.004165071,2.661966
Train,1095680,30,0.005859375,0.56726027,0.1910771,2.665467,0.00381743,2.6616497
Train,1100800,10,0.001953125,0.19549474,0.006916042,2.6732585,0.003542576,2.669716
Train,1105920,20,0.00390625,0.3793071,0.04054739,2.6645763,0.003876104,2.6607003
Train,1111040,0,0,0.003495797,-0.08281267,2.6681364,0.003522921,2.6646135
Train,1116160,40,0.0078125,0.7499203,0.30051568,2.6692982,0.003414586,2.6658838
Train,1121280,20,0.00390625,0.33429313,0.068064734,2.6705172,0.002800119,2.667717
Train,1126400,20,0.00390625,0.3236262,0.004206399,2.6675718,0.003341581,2.66423
Train,1131520,0,0,0.002401481,-0.05191356,2.659453,0.004711432,2.6547413
Train,1136640,20,0.00390625,0.37409377,0.091877975,2.6622229,0.004761662,2.6574612
Train,1141760,10,0.001953125,0.080812015,-0.06673539,2.6487272,0.005517505,2.6432095
Train,1146880,0,0,0.006668587,-0.14436638,2.6566086,0.004985598,2.651623
Train,1152000,20,0.00390625,0.33728027,0.07483426,2.6556942,0.004300383,2.6513937
Train,1157120,10,0.001953125,0.19217935,0.026017213,2.6534796,0.003944235,2.6495354
Train,1162240,20,0.00390625,0.379995,0.10537715,2.6545126,0.003376537,2.6511362
Train,1167360,10,0.001953125,0.0670506,-0.13661052,2.6569252,0.003674716,2.6532505
Train,1172480,30,0.005859375,0.4029847,0.09394749,2.670758,0.002861266,2.6678967
Train,1177600,30,0.005859375,0.5746751,0.23877822,2.6636071,0.003652374,2.6599548
Train,1182720,20,0.00390625,0.38288477,0.10988316,2.6516893,0.00389541,2.647794
Train,1187840,20,0.00390625,0.37854075,0.10144257,2.6406052,0.004622635,2.6359825
Train,1192960,20,0.00390625,0.37921295,0.11132103,2.6539788,0.004320131,2.6496587
Train,1198080,20,0.00390625,0.3735308,0.096636176,2.6485124,0.003618988,2.6448934
Train,1203200,20,0.00390625,0.21088664,0.01670507,2.6492538,0.003562467,2.6456916
Train,1208320,30,0.005859375,0.53709847,0.15808587,2.6506727,0.003272269,2.6474001
Train,1213440,10,0.001953125,0.19875763,-0.086012,2.661599,0.003084852,2.6585138
Train,1218560,0,0,0.00761115,-0.12670398,2.6535578,0.003287678,2.6502702
Train,1223680,20,0.00390625,0.3836815,0.073696785,2.6570745,0.003053695,2.6540208
Train,1228800,10,0.001953125,0.19025941,0.011034003,2.6521363,0.003329888,2.6488063
Train,1233920,20,0.00390625,0.30487853,0.054456696,2.6463718,0.003799421,2.6425724
Train,1239040,30,0.005859375,0.5633217,0.23511267,2.6599433,0.004208507,2.6557348
Train,1244160,20,0.00390625,0.35625127,0.015675932,2.656277,0.003741673,2.6525352
Train,1249280,30,0.005859375,0.39260346,0.055501506,2.6622312,0.002626544,2.6596048
Train,1254400,20,0.00390625,0.3797967,0.07734092,2.6592205,0.00236475,2.6568558
Train,1259520,40,0.0078125,0.73556215,0.2824498,2.6555007,0.002937262,2.6525633
Train,1264640,30,0.005859375,0.42837453,0.000434034,2.654412,0.002847861,2.6515641
Train,1269760,10,0.001953125,0.1825668,0.01634931,2.6500497,0.003881962,2.6461678
Train,1274880,20,0.00390625,0.36098704,0.13136786,2.6461952,0.004242373,2.6419532
Train,1280000,0,0,0.004927126,-0.079704225,2.6447182,0.003934635,2.6407835
Train,1285120,30,0.005859375,0.38086244,0.083738856,2.647489,0.002760314,2.6447287
Train,1290240,20,0.00390625,0.20979801,0.020915648,2.6444328,0.002737483,2.6416955
Train,1295360,20,0.00390625,0.37585264,0.08187698,2.648387,0.002698817,2.6456883
Train,1300480,40,0.0078125,0.7314329,0.21159461,2.6531417,0.003361643,2.64978
Train,1305600,40,0.0078125,0.57444346,0.14818431,2.6434562,0.003961796,2.6394944
Train,1310720,10,0.001953125,0.17738368,0.02670186,2.6525967,0.004210927,2.648386
Train,1315840,20,0.00390625,0.2109314,-0.033165015,2.6532457,0.004578229,2.6486673
Train,1320960,10,0.001953125,0.1961673,-0.03298402,2.6572232,0.00407577,2.6531475
Train,1326080,10,0.001953125,0.18651538,-0.046046674,2.6487892,0.003123329,2.645666
Train,1331200,50,0.009765625,0.87550586,0.34128577,2.6526563,0.002935909,2.6497202
Train,1336320,20,0.00390625,0.3680241,0.08841654,2.6618347,0.002892955,2.6589417
Train,1341440,50,0.009765625,0.9352606,0.38349184,2.6731098,0.002095821,2.671014
Train,1346560,20,0.00390625,0.38284525,0.07828577,2.6730852,0.002167617,2.6709175
Train,1351680,20,0.00390625,0.3753831,0.11958207,2.661087,0.002355192,2.6587317
Train,1356800,20,0.00390625,0.22080736,-0.03626506,2.6477726,0.002468607,2.6453042
Train,1361920,30,0.005859375,0.35589707,-0.03041125,2.6507676,0.002586799,2.6481807
Train,1367040,0,0,0.01173461,-0.13079156,2.6415887,0.003053186,2.6385353
Train,1372160,20,0.00390625,0.23315163,-0.060345177,2.655194,0.002545645,2.6526484
Train,1377280,20,0.00390625,0.21019869,-0.012981866,2.6596878,0.00220354,2.6574845
Train,1382400,30,0.005859375,0.40411624,0.022594748,2.6473012,0.003017071,2.644284
Train,1387520,0,0,0.007078106,-0.10688006,2.6461496,0.002627449,2.6435223
Train,1392640,10,0.001953125,0.20137243,-0.06587757,2.6531122,0.00264017,2.650472
Train,1397760,10,0.001953125,0.19394991,0.009301817,2.6414273,0.002800901,2.638626
Train,1402880,10,0.001953125,0.18127201,0.012417354,2.6368446,0.002986566,2.6338582
Train,1408000,0,0,0.002236588,-0.0707051,2.6358411,0.003775352,2.6320655
Train,1413120,20,0.00390625,0.35937175,0.100178935,2.6358202,0.00379757,2.6320226
Train,1418240,10,0.001953125,0.19501601,-0.007413734,2.6531987,0.002893528,2.6503053
Train,1423360,20,0.00390625,0.38582554,0.1141124,2.645212,0.003640613,2.6415715
Train,1428480,20,0.00390625,0.35374245,0.13582265,2.6461892,0.003318196,2.6428707
Train,1433600,20,0.00390625,0.20172587,0.032445915,2.6478584,0.002705873,2.6451523
Train,1438720,0,0,0.002204388,-0.08952096,2.6499794,0.002464089,2.6475155
Train,1443840,20,0.00390625,0.3871388,0.13067034,2.6545467,0.002319097,2.6522279
Train,1448960,10,0.001953125,0.19482327,0.017499989,2.6491325,0.003252065,2.6458805
Train,1454080,20,0.00390625,0.3572234,0.14759372,2.6364434,0.00393075,2.6325128
Train,1459200,10,0.001953125,0.18313472,0.035938025,2.6373465,0.003966925,2.6333797
Train,1464320,0,0,0.001503632,-0.07319694,2.6308331,0.003635823,2.627197
Train,1469440,10,0.001953125,0.19232212,0.03330464,2.6227047,0.00294929,2.6197555
Train,1474560,30,0.005859375,0.55820197,0.23696502,2.6312516,0.002779576,2.628472
Train,1479680,30,0.005859375,0.4003729,0.14954501,2.6338687,0.002987528,2.630881
Train,1484800,40,0.0078125,0.753036,0.28100294,2.610045,0.004776141,2.6052687
Train,1489920,50,0.009765625,0.90997046,0.41657606,2.6111858,0.00390795,2.607278
Train,1495040,20,0.00390625,0.38768584,0.10207164,2.6232738,0.003283062,2.6199906
Train,1500160,50,0.009765625,0.9579844,0.36488733,2.6333768,0.00332817,2.6300485
Train,1505280,10,0.001953125,0.19435024,0.009999011,2.6324356,0.002913644,2.629522
Train,1510400,30,0.005859375,0.39011508,0.08072183,2.626538,0.002954583,2.6235833
Train,1515520,40,0.0078125,0.57672185,0.18020083,2.6296887,0.002873912,2.6268148
Train,1520640,10,0.001953125,0.2036242,-0.09505424,2.6300297,0.002981895,2.627048
Train,1525760,10,0.001953125,0.20036404,-0.010871576,2.6280882,0.003654723,2.6244335
Train,1530880,20,0.00390625,0.36977565,0.0494227,2.6273859,0.003415357,2.6239705
Train,1536000,20,0.00390625,0.37706038,0.056212507,2.6199968,0.003199302,2.6167972
Train,1541120,20,0.00390625,0.37067586,0.026326586,2.6176622,0.003711791,2.6139505
Train,1546240,20,0.00390625,0.36076555,0.021602768,2.607136,0.003994841,2.6031413
Train,1551360,20,0.00390625,0.36029884,0.10503907,2.597756,0.004135396,2.5936203
Train,1556480,10,0.001953125,0.08920609,-0.05965475,2.595398,0.003882735,2.5915153
Train,1561600,10,0.001953125,0.060243186,-0.18368442,2.5936933,0.003913785,2.5897796
Train,1566720,10,0.001953125,0.18929659,0.020658536,2.5963078,0.004073467,2.5922344
Train,1571840,20,0.00390625,0.35408375,0.055174917,2.5849843,0.00464543,2.5803387
Train,1576960,40,0.0078125,0.7118387,0.29189977,2.5803394,0.004192001,2.5761473
Train,1582080,20,0.00390625,0.19761086,-0.011614743,2.5744457,0.003927572,2.5705183
Train,1587200,0,0,0.005666605,-0.10709828,2.5929298,0.003877584,2.5890522
Train,1592320,20,0.00390625,0.37910283,0.0737468,2.5779917,0.003878675,2.5741131
Train,1597440,10,0.001953125,0.18042754,0.02619979,2.5595539,0.004883363,2.5546708
Train,1602560,30,0.005859375,0.23230171,-0.106176764,2.5707936,0.00533005,2.5654635
Train,1607680,20,0.00390625,0.33734688,0.03328163,2.5660038,0.0059737,2.56003
Train,1612800,30,0.005859375,0.39740452,0.04689025,2.554427,0.006579483,2.5478475
Train,1617920,30,0.005859375,0.5183432,0.2089886,2.5497944,0.005540401,2.544254
