Train,Time_Steps,Extrinsic Reward,Extrinsic Reward Rate,Critic_Loss,Actor_loss,Curiosity_Loss,Forward_Loss,Inverse_Loss
Train,4321280,290.0,0.056640625,0.8236828,-0.13010055,2.069312,0.009442563,2.0598695
Train,4326400,320.0,0.0625,1.988163,0.5826588,2.0272577,0.00972109,2.0175366
Train,4331520,400.0,0.078125,1.7188686,0.20656326,2.0476406,0.010257804,2.0373828
Train,4336640,370.0,0.072265625,1.7049404,0.22103581,2.0622215,0.009694724,2.0525265
Train,4341760,370.0,0.072265625,1.7285389,0.2884749,2.0382688,0.010146554,2.0281222
Train,4346880,370.0,0.072265625,2.0192983,0.42556494,2.05145,0.009403823,2.042046
Train,4352000,410.0,0.080078125,2.0290425,0.29971004,2.0355287,0.010060065,2.0254686
Train,4357120,330.0,0.064453125,1.8338422,0.34901905,2.0336246,0.009223272,2.0244012
Train,4362240,350.0,0.068359375,1.919491,0.4437551,2.0489266,0.009458098,2.0394685
Train,4367360,270.0,0.052734375,1.3987156,0.11297476,2.025071,0.009342266,2.0157287
Train,4372480,340.0,0.06640625,1.4301438,0.06477819,2.0361474,0.009230834,2.0269165
Train,4377600,280.0,0.0546875,1.6229458,0.29839715,2.0495985,0.008961827,2.0406365
Train,4382720,370.0,0.072265625,1.7172574,0.22321461,2.0297673,0.008881678,2.0208857
Train,4387840,300.0,0.05859375,1.761567,0.27339277,2.0438259,0.009294775,2.034531
Train,4392960,450.0,0.087890625,2.1121886,0.38337457,2.0315053,0.009770587,2.0217347
Train,4398080,320.0,0.0625,1.6794964,0.2956963,2.0102003,0.009479224,2.000721
Train,4403200,430.0,0.083984375,2.0673122,0.2537071,2.045157,0.009645512,2.0355113
Train,4408320,360.0,0.0703125,1.8928818,0.30257508,2.0300634,0.009497865,2.0205655
Train,4413440,360.0,0.0703125,1.4900936,0.13605806,2.024221,0.009699556,2.0145214
Train,4418560,360.0,0.0703125,1.3196837,0.030724939,2.0165238,0.010101202,2.0064228
Train,4423680,330.0,0.064453125,1.6489991,0.25962353,2.024575,0.009289175,2.015286
Train,4428800,380.0,0.07421875,2.4353561,0.65852165,2.026032,0.009596621,2.0164354
Train,4433920,330.0,0.064453125,1.2073568,-0.052691977,2.0262885,0.0090719,2.0172167
Train,4439040,380.0,0.07421875,1.7004639,0.20389524,1.9950154,0.009762476,1.9852527
Train,4444160,340.0,0.06640625,1.4913963,0.09758108,2.04633,0.010036783,2.0362933
Train,4449280,270.0,0.052734375,1.3193461,0.08021064,2.0420415,0.010683071,2.0313585
Train,4454400,320.0,0.0625,2.0504143,0.61991566,2.038325,0.010101619,2.0282235
Train,4459520,390.0,0.076171875,1.8732932,0.30671147,2.0116508,0.009630013,2.002021
Train,4464640,290.0,0.056640625,1.6003598,0.22843423,2.0426655,0.009635383,2.0330303
Train,4469760,420.0,0.08203125,1.9561318,0.36086124,2.0405529,0.0095504075,2.0310025
Train,4474880,320.0,0.0625,1.9083112,0.3662791,2.043991,0.0096501,2.034341
Train,4480000,400.0,0.078125,1.5298439,0.107001655,2.0302987,0.008840259,2.0214584
Train,4485120,300.0,0.05859375,1.5623591,0.2769093,2.0449803,0.00842174,2.0365586
Train,4490240,260.0,0.05078125,1.512175,0.25694802,2.0235279,0.008516461,2.0150115
Train,4495360,280.0,0.0546875,1.3283066,0.04005748,2.0038087,0.0092627695,1.9945458
Train,4500480,350.0,0.068359375,1.4838367,0.2113995,2.0475194,0.008843212,2.038676
Train,4505600,340.0,0.06640625,1.5862094,0.2729988,2.0420759,0.009824089,2.0322518
Train,4510720,330.0,0.064453125,1.6430409,0.2523526,2.034004,0.009774349,2.0242295
Train,4515840,370.0,0.072265625,1.868314,0.33647248,2.0002174,0.008476296,1.9917411
Train,4520960,240.0,0.046875,1.128891,0.05040237,2.0211537,0.008899316,2.0122545
Train,4526080,330.0,0.064453125,1.594416,0.2287435,2.013987,0.009445086,2.0045419
Train,4531200,350.0,0.068359375,1.9465141,0.4677819,2.0283353,0.009302487,2.0190332
Train,4536320,410.0,0.080078125,1.8585247,0.42572504,2.0251806,0.008937825,2.0162427
Train,4541440,350.0,0.068359375,1.935438,0.445395,2.0267842,0.009308524,2.0174758
Train,4546560,350.0,0.068359375,1.7066357,0.27882206,2.021912,0.008810783,2.0131013
Train,4551680,330.0,0.064453125,1.398037,0.20294873,2.0218916,0.008622688,2.0132692
Train,4556800,340.0,0.06640625,1.2205101,0.048922434,1.9956738,0.00848433,1.9871895
Train,4561920,390.0,0.076171875,1.4503847,0.04374198,2.033447,0.009481232,2.0239658
Train,4567040,420.0,0.08203125,1.9041432,0.3573556,2.0321527,0.008798413,2.0233543
Train,4572160,290.0,0.056640625,1.4973366,0.22885802,2.0159967,0.009062166,2.006935
Train,4577280,360.0,0.0703125,1.9481499,0.32714117,2.003085,0.009000069,1.994085
Train,4582400,410.0,0.080078125,1.6880702,0.1752328,2.0097592,0.009821366,1.9999379
Train,4587520,330.0,0.064453125,1.8495232,0.4033908,2.006577,0.009080692,1.997496
Train,4592640,420.0,0.08203125,1.4195777,0.11634566,2.0246384,0.009267916,2.0153706
Train,4597760,280.0,0.0546875,1.5508994,0.25256658,2.0305462,0.009326539,2.0212197
Train,4602880,390.0,0.076171875,2.059531,0.38312566,2.014274,0.009374874,2.0048993
Train,4608000,310.0,0.060546875,1.5604948,0.17897223,2.0243254,0.009278101,2.0150473
Train,4613120,380.0,0.07421875,1.2122761,0.12505312,2.0018015,0.009176358,1.9926251
Train,4618240,360.0,0.0703125,1.8915551,0.38794348,2.007642,0.00903434,1.9986076
Train,4623360,360.0,0.0703125,2.0395215,0.43970564,2.0368607,0.009415671,2.0274448
Train,4628480,410.0,0.080078125,1.9299065,0.40409115,2.0381467,0.009654479,2.028492
Train,4633600,330.0,0.064453125,1.7649475,0.33493465,2.001787,0.00880772,1.9929794
Train,4638720,380.0,0.07421875,2.1482656,0.44511074,2.015571,0.008888473,2.0066826
Train,4643840,280.0,0.0546875,1.3122131,0.038229823,2.0067546,0.0093146665,1.9974402
Train,4648960,340.0,0.06640625,2.0205142,0.17505015,2.0488155,0.009497549,2.039318
Train,4654080,400.0,0.078125,2.1190171,0.24165246,2.0132663,0.009041534,2.0042248
Train,4659200,370.0,0.072265625,1.6903008,0.038426064,2.0325003,0.008959911,2.0235403
Train,4664320,320.0,0.0625,1.5550873,0.17996155,2.0063126,0.009108202,1.9972044
Train,4669440,430.0,0.083984375,2.3170526,0.4502354,2.0266771,0.009203186,2.017474
Train,4674560,310.0,0.060546875,1.4789733,0.15442626,2.0151303,0.009038282,2.006092
Train,4679680,370.0,0.072265625,1.8104897,0.34425104,1.9873755,0.009087971,1.9782876
Train,4684800,360.0,0.0703125,1.7038212,0.16931118,2.023522,0.009589333,2.0139325
Train,4689920,310.0,0.060546875,1.7438726,0.32203507,1.9891932,0.009072465,1.9801209
Train,4695040,410.0,0.080078125,1.962429,0.13125192,2.0241532,0.008923351,2.01523
Train,4700160,400.0,0.078125,1.8597187,0.24711303,2.0003102,0.008865962,1.9914442
Train,4705280,300.0,0.05859375,1.5636194,0.18595588,2.0162332,0.009316823,2.006916
Train,4710400,430.0,0.083984375,2.504258,0.57893413,2.0011978,0.008921845,1.9922761
Train,4715520,300.0,0.05859375,0.9591648,-0.13375664,2.0192025,0.0092465645,2.0099561
Train,4720640,350.0,0.068359375,1.458374,0.21128678,2.0123131,0.009062935,2.0032501
Train,4725760,350.0,0.068359375,1.4659741,0.14565201,2.0026054,0.009591985,1.9930134
Train,4730880,420.0,0.08203125,1.686236,0.28795063,1.9926227,0.0093009835,1.9833215
Train,4736000,360.0,0.0703125,1.8120083,0.45066115,2.0143986,0.008815236,2.0055835
Train,4741120,290.0,0.056640625,1.785477,0.4739116,2.0081527,0.008820451,1.9993323
Train,4746240,360.0,0.0703125,1.5641531,0.23449655,1.9959248,0.009274924,1.9866501
Train,4751360,350.0,0.068359375,1.7401758,0.39290407,2.0065312,0.009265065,1.997266
Train,4756480,350.0,0.068359375,1.7893168,0.38760546,2.0322862,0.008830828,2.0234551
Train,4761600,350.0,0.068359375,1.7632939,0.29103443,2.008122,0.008495614,1.9996265
Train,4766720,270.0,0.052734375,1.4148172,0.1168682,1.9992577,0.00909154,1.9901661
Train,4771840,360.0,0.0703125,1.6734723,0.24661349,1.9934069,0.008516006,1.9848908
Train,4776960,390.0,0.076171875,1.9397852,0.25860465,2.0252125,0.008829367,2.016383
Train,4782080,360.0,0.0703125,2.182757,0.46028376,2.0321884,0.00919663,2.022992
Train,4787200,310.0,0.060546875,1.352505,-0.038318846,1.9901173,0.008881623,1.9812359
Train,4792320,240.0,0.046875,1.5362278,0.17413075,1.9842072,0.009093762,1.9751133
Train,4797440,400.0,0.078125,1.8906332,0.15436003,2.0097387,0.008724421,2.0010145
Train,4802560,340.0,0.06640625,1.4745327,0.014503967,2.003473,0.008441693,1.9950314
Train,4807680,300.0,0.05859375,1.9557688,0.43535748,2.0114355,0.00840775,2.0030277
Train,4812800,440.0,0.0859375,2.2519603,0.43174183,2.026495,0.009111642,2.0173836
Train,4817920,330.0,0.064453125,1.5825027,0.15724394,1.9924164,0.008841491,1.9835751
Train,4823040,340.0,0.06640625,1.7268494,0.22495762,1.9971462,0.008579286,1.9885672
Train,4828160,430.0,0.083984375,2.5842874,0.73625916,1.9977871,0.009240223,1.988547
Train,4833280,290.0,0.056640625,1.775045,0.32864493,1.9970945,0.008689683,1.9884046
Train,4838400,350.0,0.068359375,1.551275,0.15537791,1.9796749,0.008918583,1.9707564
Train,4843520,440.0,0.0859375,2.0351987,0.48649073,1.9903237,0.008644143,1.9816792
Train,4848640,360.0,0.0703125,1.526482,0.07739259,1.9984902,0.009751246,1.988739
Train,4853760,330.0,0.064453125,1.2128844,-0.012012961,2.0094287,0.009127654,2.0003011
Train,4858880,300.0,0.05859375,1.3911436,0.050206788,2.0179956,0.008087913,2.0099075
Train,4864000,360.0,0.0703125,1.7181606,0.23070107,1.9913883,0.008303162,1.9830853
Train,4869120,340.0,0.06640625,1.641178,0.2262454,2.0057476,0.008781271,1.9969664
Train,4874240,350.0,0.068359375,1.4274256,0.03410948,1.9624443,0.008552357,1.953892
Train,4879360,460.0,0.08984375,2.4486356,0.5184573,1.9998516,0.008818433,1.9910334
Train,4884480,340.0,0.06640625,1.1599954,-0.09314491,1.9868466,0.008708885,1.9781376
Train,4889600,420.0,0.08203125,1.6506351,0.20785263,1.987916,0.00954645,1.9783696
Train,4894720,410.0,0.080078125,1.4356508,0.09824555,1.9923245,0.00868117,1.9836434
Train,4899840,350.0,0.068359375,1.4834998,0.30166325,1.9755925,0.008576767,1.9670159
Train,4904960,380.0,0.07421875,1.6543082,0.39970216,1.9794639,0.009280729,1.9701833
Train,4910080,410.0,0.080078125,2.166754,0.6641438,1.9770937,0.0087581985,1.9683357
Train,4915200,400.0,0.078125,2.3211477,0.7885569,1.9627386,0.008602398,1.9541363
Train,4920320,370.0,0.072265625,1.9014893,0.48558262,1.9916477,0.0084241945,1.9832236
Train,4925440,380.0,0.07421875,1.6113595,0.3352469,1.9910774,0.00803373,1.9830437
Train,4930560,350.0,0.068359375,1.6041716,0.16638976,1.9853795,0.008292022,1.977087
Train,4935680,310.0,0.060546875,1.1769341,-0.07812996,1.9736919,0.008294801,1.9653971
Train,4940800,300.0,0.05859375,1.0137643,-0.17939882,2.0013032,0.008917912,1.9923855
Train,4945920,370.0,0.072265625,1.657429,0.06854121,1.9595515,0.00873617,1.9508154
Train,4951040,470.0,0.091796875,2.2648969,0.2974248,1.9855877,0.009208187,1.9763794
Train,4956160,390.0,0.076171875,2.475082,0.5614071,2.009981,0.008676897,2.0013041
Train,4961280,400.0,0.078125,2.2769907,0.44856519,1.9700068,0.008084188,1.9619226
Train,4966400,400.0,0.078125,1.565933,0.15546405,1.9706188,0.008179112,1.9624398
Train,4971520,350.0,0.068359375,1.7644001,0.3117353,1.962613,0.007869713,1.9547433
Train,4976640,340.0,0.06640625,1.152866,0.008127719,1.9816792,0.008215571,1.9734634
Train,4981760,280.0,0.0546875,1.6448298,0.30079165,1.9792687,0.008604351,1.9706643
Train,4986880,410.0,0.080078125,1.5192957,0.14735708,2.0050836,0.0076424032,1.9974409
Train,4992000,420.0,0.08203125,2.0231254,0.40161383,1.9749411,0.007600358,1.9673407
Train,4997120,460.0,0.08984375,1.8369931,0.19428572,2.0003078,0.008190367,1.9921175
Train,5002240,430.0,0.083984375,1.9965975,0.30972156,1.9646015,0.008399138,1.9562025
Train,5007360,450.0,0.087890625,2.1752768,0.36335108,1.9834343,0.008760013,1.9746742
Train,5012480,390.0,0.076171875,1.6051041,0.2251948,1.982138,0.008355356,1.9737828
Train,5017600,410.0,0.080078125,1.1470002,-0.13535237,1.9537331,0.008351236,1.945382
Train,5022720,390.0,0.076171875,2.0203989,0.4462845,1.9848694,0.008414823,1.9764546
Train,5027840,390.0,0.076171875,1.7301756,0.36482567,1.9392588,0.008716419,1.9305423
Train,5032960,370.0,0.072265625,1.3653768,0.13193284,1.9479231,0.008429591,1.9394935
Train,5038080,370.0,0.072265625,1.3681898,0.18525468,1.9534305,0.008378702,1.945052
Train,5043200,440.0,0.0859375,2.092611,0.44993213,1.9457992,0.008568018,1.9372311
Train,5048320,330.0,0.064453125,0.91671735,-0.03255764,1.9860497,0.008691544,1.9773582
Train,5053440,400.0,0.078125,1.8666664,0.41150206,1.9703575,0.00877682,1.9615806
Train,5058560,480.0,0.09375,1.6857014,0.24088483,1.9632742,0.008554754,1.9547192
Train,5063680,350.0,0.068359375,1.5924872,0.2988144,1.9585793,0.007859183,1.9507198
Train,5068800,440.0,0.0859375,1.6345757,0.19668797,1.982454,0.008317743,1.974136
Train,5073920,360.0,0.0703125,1.8213543,0.3106791,1.9934666,0.008673,1.9847935
Train,5079040,370.0,0.072265625,1.701465,0.24841627,1.9522523,0.007969335,1.9442829
Train,5084160,370.0,0.072265625,2.0746324,0.5794213,1.969085,0.008104171,1.9609807
Train,5089280,370.0,0.072265625,1.3382206,0.06656307,1.9847434,0.008132365,1.976611
Train,5094400,290.0,0.056640625,1.3727212,0.08523196,1.9772946,0.007920576,1.9693741
Train,5099520,270.0,0.052734375,1.4507471,0.22673024,1.9852612,0.008223853,1.9770374
Train,5104640,300.0,0.05859375,2.1875997,0.5258788,1.9538587,0.007896624,1.9459622
Train,5109760,340.0,0.06640625,1.8639625,0.32855037,1.9724683,0.007791232,1.9646771
Train,5114880,390.0,0.076171875,1.7762932,0.21996112,1.969994,0.008697489,1.9612964
Train,5120000,340.0,0.06640625,1.9563973,0.4197064,1.960455,0.008353152,1.9521017
Train,5125120,390.0,0.076171875,2.088909,0.44142583,1.9617316,0.0083445655,1.9533867
Train,5130240,300.0,0.05859375,1.6173718,0.28454283,1.9770397,0.008031249,1.9690084
Train,5135360,340.0,0.06640625,1.520138,0.2739817,1.9710258,0.008376765,1.9626492
Train,5140480,340.0,0.06640625,1.4752996,0.06448454,1.9852103,0.007845065,1.9773651
Train,5145600,230.0,0.044921875,0.930819,-0.116628096,1.9826462,0.007614342,1.9750317
Train,5150720,350.0,0.068359375,1.5505458,-0.004621556,1.9741722,0.0082737,1.9658988
Train,5155840,420.0,0.08203125,1.9110619,0.31232122,1.9590472,0.0076517,1.9513954
Train,5160960,360.0,0.0703125,1.6002172,0.16751227,1.9439305,0.008367798,1.9355627
Train,5166080,330.0,0.064453125,1.7091626,0.2471081,1.9687542,0.008074885,1.9606797
Train,5171200,280.0,0.0546875,1.7948235,0.43117082,1.9716667,0.008096976,1.9635696
Train,5176320,290.0,0.056640625,1.2562773,0.1683619,1.9804195,0.0078027784,1.9726166
Train,5181440,450.0,0.087890625,1.3515441,0.10697021,1.9976873,0.007775487,1.9899119
Train,5186560,300.0,0.05859375,1.6913022,0.38962674,1.9798199,0.008264973,1.971555
Train,5191680,340.0,0.06640625,1.0945718,0.05424151,1.9851102,0.008146248,1.9769639
Train,5196800,400.0,0.078125,1.4358555,0.126712,1.9572906,0.008370112,1.9489208
Train,5201920,340.0,0.06640625,2.0998147,0.6278419,1.9478371,0.009166938,1.93867
Train,5207040,360.0,0.0703125,1.8535204,0.5014709,2.0041754,0.0084831,1.9956923
Train,5212160,430.0,0.083984375,1.5562258,0.17320493,1.9844719,0.0088721085,1.9755996
Train,5217280,310.0,0.060546875,1.2356639,0.010002045,1.9871342,0.008294535,1.9788398
Train,5222400,380.0,0.07421875,2.0744367,0.46113208,1.9995136,0.008345877,1.9911674
Train,5227520,330.0,0.064453125,1.3062071,0.16981512,1.9945662,0.008766725,1.9857994
Train,5232640,280.0,0.0546875,1.4779986,0.2049604,1.9737667,0.0081873825,1.9655793
Train,5237760,350.0,0.068359375,2.1724613,0.6120383,1.9751673,0.008104803,1.9670624
Train,5242880,280.0,0.0546875,1.5072664,0.23778035,1.9824905,0.008450282,1.9740403
Train,5248000,420.0,0.08203125,2.0471203,0.32490328,1.9950285,0.007806757,1.987222
Train,5253120,280.0,0.0546875,1.7846256,0.13500556,2.0032947,0.008339681,1.9949551
Train,5258240,270.0,0.052734375,1.1328655,-0.13354498,2.003336,0.0078846915,1.9954513
Train,5263360,360.0,0.0703125,1.7279667,0.16773516,1.9874998,0.007547428,1.9799525
Train,5268480,410.0,0.080078125,1.4627886,0.09654966,1.9810677,0.0073799365,1.9736878
Train,5273600,280.0,0.0546875,1.2817248,0.00046342425,1.9853722,0.008488696,1.9768835
Train,5278720,370.0,0.072265625,1.6555058,0.18320404,1.982803,0.008642288,1.9741608
Train,5283840,340.0,0.06640625,1.9694846,0.50491774,1.9579506,0.007824715,1.9501259
Train,5288960,420.0,0.08203125,1.8954346,0.38431627,1.9704999,0.008336713,1.9621632
Train,5294080,310.0,0.060546875,2.0147548,0.5656264,1.9722401,0.008589036,1.963651
Train,5299200,340.0,0.06640625,1.5764742,0.31374916,1.9872464,0.007535161,1.9797112
Train,5304320,380.0,0.07421875,1.9788834,0.49165893,1.9660462,0.007612267,1.958434
Train,5309440,370.0,0.072265625,1.5709931,0.1920305,1.9825718,0.00839974,1.974172
Train,5314560,330.0,0.064453125,1.4539827,0.17797735,1.9967245,0.008660331,1.9880642
Train,5319680,430.0,0.083984375,2.244221,0.5228816,1.9812294,0.0073520388,1.9738773
Train,5324800,330.0,0.064453125,1.3020184,-0.06725712,1.9874328,0.008394158,1.9790386
Train,5329920,370.0,0.072265625,2.300249,0.599668,2.0051475,0.007325489,1.997822
Train,5335040,300.0,0.05859375,1.8376004,0.28478035,1.9750246,0.008371545,1.9666531
Train,5340160,320.0,0.0625,1.5033078,0.02765297,1.9500217,0.0078349,1.942187
Train,5345280,360.0,0.0703125,1.9464816,0.18690816,1.960101,0.008113126,1.9519879
Train,5350400,400.0,0.078125,1.3980455,-0.11286121,1.9853184,0.008128734,1.9771899
Train,5355520,350.0,0.068359375,1.592441,0.20407352,1.9741424,0.008161242,1.9659811
Train,5360640,200.0,0.0390625,1.0757995,-0.0009403266,1.9654019,0.008638853,1.9567631
Train,5365760,450.0,0.087890625,1.734619,0.21733963,1.9294239,0.008382903,1.9210411
Train,5370880,290.0,0.056640625,0.8428879,-0.039258238,1.9630553,0.008398178,1.954657
Train,5376000,340.0,0.06640625,1.2466373,0.1535599,1.9634724,0.007870172,1.9556023
Train,5381120,410.0,0.080078125,1.7452816,0.41254893,1.9557656,0.007650081,1.9481156
Train,5386240,420.0,0.08203125,1.9741753,0.50047284,1.9538044,0.0081622815,1.9456421
Train,5391360,330.0,0.064453125,1.3315102,0.2919665,1.9671357,0.0075917304,1.9595441
Train,5396480,400.0,0.078125,2.3688169,0.6753009,2.0007493,0.007472609,1.9932766
Train,5401600,450.0,0.087890625,1.8951283,0.37546834,1.938979,0.007763804,1.9312149
Train,5406720,390.0,0.076171875,1.8568308,0.22804943,1.9647654,0.00846605,1.9562994
Train,5411840,320.0,0.0625,1.6052693,0.15064423,1.954504,0.008330749,1.9461735
Train,5416960,410.0,0.080078125,1.8031985,0.2230013,1.9544802,0.00786719,1.946613
Train,5422080,330.0,0.064453125,1.5179102,0.056854744,1.9563494,0.008183412,1.9481659
Train,5427200,330.0,0.064453125,1.1655613,-0.11602406,1.9613174,0.008453878,1.9528637
Train,5432320,410.0,0.080078125,2.046644,0.2847721,1.9580187,0.008293377,1.9497254
Train,5437440,370.0,0.072265625,1.9915581,0.30144578,1.96274,0.00832185,1.9544182
Train,5442560,370.0,0.072265625,2.2833085,0.6549992,1.9488701,0.007998346,1.9408718
Train,5447680,380.0,0.07421875,2.1509745,0.51449066,1.9598869,0.008009113,1.9518778
Train,5452800,410.0,0.080078125,2.1308143,0.41081634,1.9286005,0.008144056,1.9204568
Train,5457920,400.0,0.078125,1.4058617,-0.01712862,1.9521939,0.008385612,1.9438084
Train,5463040,340.0,0.06640625,1.5075575,0.034209542,1.9645325,0.0083098,1.9562225
Train,5468160,430.0,0.083984375,1.7009681,0.053425778,1.9423552,0.007842134,1.9345131
Train,5473280,350.0,0.068359375,2.1866465,0.40969533,1.9413321,0.007991341,1.9333409
Train,5478400,470.0,0.091796875,2.3511999,0.44409102,1.9567698,0.008074614,1.9486952
Train,5483520,330.0,0.064453125,1.8031616,0.24884275,1.9481407,0.0077051097,1.9404354
Train,5488640,510.0,0.099609375,2.4325113,0.40304565,1.9413828,0.008125768,1.9332571
Train,5493760,370.0,0.072265625,2.0281887,0.24061896,1.9642601,0.0075325924,1.9567276
Train,5498880,360.0,0.0703125,1.9805737,0.16665503,1.9442858,0.008470683,1.9358151
Train,5504000,440.0,0.0859375,2.199192,0.27971077,1.9386467,0.0081939595,1.9304527
Train,5509120,410.0,0.080078125,1.8482751,0.2159615,1.9310105,0.007949493,1.923061
Train,5514240,290.0,0.056640625,1.5491852,0.16452669,1.9533337,0.008193157,1.9451407
Train,5519360,300.0,0.05859375,2.041767,0.5102885,1.9580387,0.008394596,1.9496441
Train,5524480,350.0,0.068359375,2.2571664,0.5177374,1.9500989,0.007812345,1.9422867
Train,5529600,370.0,0.072265625,1.4060767,0.10093478,1.9457966,0.007962825,1.9378338
Train,5534720,330.0,0.064453125,1.3336861,0.064979,1.9394788,0.008636861,1.9308418
Train,5539840,440.0,0.0859375,1.9047375,0.23454987,1.9377546,0.008229357,1.9295253
Train,5544960,420.0,0.08203125,1.7442235,0.20770004,1.9286526,0.0075730653,1.9210795
Train,5550080,430.0,0.083984375,2.3374746,0.52611625,1.9235677,0.0076912045,1.9158763
Train,5555200,410.0,0.080078125,1.7310892,0.31972638,1.9103981,0.0084073935,1.9019908
Train,5560320,390.0,0.076171875,1.332922,0.028724996,1.9434319,0.007869906,1.935562
Train,5565440,360.0,0.0703125,1.4118253,0.1309687,1.9367112,0.0076168566,1.9290943
Train,5570560,380.0,0.07421875,1.5489181,0.15246327,1.9190041,0.007843527,1.9111603
Train,5575680,390.0,0.076171875,1.6189814,0.23153985,1.9411297,0.008074916,1.9330548
Train,5580800,320.0,0.0625,1.5703131,0.23052862,1.9356483,0.007904462,1.9277438
Train,5585920,280.0,0.0546875,1.6414343,0.36389047,1.9548893,0.0074459272,1.9474434
Train,5591040,390.0,0.076171875,1.9161781,0.21669398,1.9470681,0.0077129104,1.9393551
Train,5596160,310.0,0.060546875,1.1585855,-0.01089674,1.9236262,0.0077843443,1.9158417
Train,5601280,380.0,0.07421875,1.8303913,0.38692006,1.9330467,0.008041893,1.925005
Train,5606400,420.0,0.08203125,1.1012939,-0.050031,1.9306542,0.0076834518,1.9229707
Train,5611520,320.0,0.0625,1.0898527,0.11828515,1.936557,0.008002265,1.9285549
Train,5616640,440.0,0.0859375,1.7713646,0.40807676,1.9076884,0.007416438,1.9002718
Train,5621760,320.0,0.0625,1.8084229,0.47446826,1.9046118,0.007384041,1.8972279
Train,5626880,360.0,0.0703125,1.5351719,0.30723152,1.9392273,0.007975966,1.9312514
Train,5632000,430.0,0.083984375,2.050542,0.4335875,1.9236901,0.007806347,1.9158837
Train,5637120,360.0,0.0703125,1.7401345,0.36399657,1.950298,0.008245304,1.9420525
Train,5642240,290.0,0.056640625,1.8792698,0.46509185,1.9252981,0.0073931585,1.9179051
Train,5647360,400.0,0.078125,2.2366562,0.40993658,1.9089565,0.008001114,1.9009556
Train,5652480,370.0,0.072265625,1.2521553,-0.041111507,1.9666322,0.007936864,1.9586953
Train,5657600,410.0,0.080078125,1.7398299,0.08798555,1.9015244,0.007329053,1.8941954
Train,5662720,400.0,0.078125,1.4590759,-0.03693331,1.9323008,0.008037004,1.9242638
Train,5667840,290.0,0.056640625,1.3048004,-0.0960574,1.9164431,0.007413346,1.9090296
Train,5672960,400.0,0.078125,1.4995002,0.033701055,1.9151281,0.007508512,1.9076195
Train,5678080,350.0,0.068359375,1.685872,0.14059906,1.9160641,0.0075065927,1.9085575
Train,5683200,350.0,0.068359375,1.8514742,0.33778977,1.8985147,0.007336867,1.891178
Train,5688320,410.0,0.080078125,2.413162,0.51871645,1.9011906,0.0076137795,1.8935766
Train,5693440,400.0,0.078125,1.9898167,0.37208384,1.9059553,0.007840549,1.8981148
Train,5698560,350.0,0.068359375,1.6679573,0.2713618,1.9114395,0.008112451,1.9033272
Train,5703680,420.0,0.08203125,1.1009138,-0.06597882,1.9213175,0.00839214,1.9129254
Train,5708800,380.0,0.07421875,1.8022598,0.36611307,1.9118805,0.00849631,1.9033841
Train,5713920,350.0,0.068359375,1.0367292,-0.019787218,1.9223617,0.0077893524,1.9145726
Train,5719040,380.0,0.07421875,1.0270402,-0.0014191531,1.9122413,0.0076844837,1.9045569
Train,5724160,360.0,0.0703125,1.8419815,0.42733744,1.8777813,0.00787582,1.8699055
Train,5729280,400.0,0.078125,1.5166955,0.106684685,1.879866,0.008229593,1.8716366
Train,5734400,410.0,0.080078125,1.9448274,0.41308567,1.9041401,0.007719879,1.8964201
Train,5739520,430.0,0.083984375,1.8783978,0.38952065,1.913216,0.007235877,1.9059803
Train,5744640,320.0,0.0625,0.9540934,0.08588983,1.8859938,0.007677782,1.8783162
Train,5749760,380.0,0.07421875,1.8075472,0.35941905,1.9087868,0.0077810884,1.901006
Train,5754880,380.0,0.07421875,1.7135559,0.20799905,1.8700517,0.007954958,1.8620968
Train,5760000,380.0,0.07421875,1.2641394,0.081712835,1.9047823,0.0075941645,1.8971882
Train,5765120,340.0,0.06640625,1.656105,0.3559061,1.8862714,0.0076961154,1.8785752
Train,5770240,450.0,0.087890625,1.2555188,0.036241047,1.8733939,0.007933112,1.8654608
Train,5775360,450.0,0.087890625,2.1932716,0.52932173,1.8705105,0.0083835,1.862127
Train,5780480,340.0,0.06640625,1.4267834,0.17457736,1.9027303,0.008318222,1.8944119
Train,5785600,330.0,0.064453125,1.1833137,0.026740393,1.8884919,0.008000559,1.8804913
Train,5790720,400.0,0.078125,1.390953,-0.004971277,1.8900461,0.0079633575,1.8820828
Train,5795840,370.0,0.072265625,1.6925782,0.20062354,1.8792647,0.0081105735,1.8711541
Train,5800960,420.0,0.08203125,2.3819067,0.5695504,1.8604015,0.0073599727,1.8530415
Train,5806080,390.0,0.076171875,1.1871185,0.031178692,1.8627293,0.007310796,1.8554184
Train,5811200,400.0,0.078125,1.5788982,0.16526943,1.8963121,0.0074281334,1.888884
Train,5816320,390.0,0.076171875,1.4881531,0.023300283,1.8594154,0.007489744,1.8519257
Train,5821440,410.0,0.080078125,1.1846303,-0.117285356,1.8702382,0.0076275766,1.8626107
Train,5826560,390.0,0.076171875,1.4530743,0.20465817,1.8748845,0.007599251,1.8672851
Train,5831680,370.0,0.072265625,1.3874177,0.23905554,1.8893741,0.0076455027,1.8817285
Train,5836800,530.0,0.103515625,2.0177324,0.4982535,1.8790005,0.007104594,1.871896
Train,5841920,410.0,0.080078125,1.8208903,0.45967534,1.8750685,0.0074867005,1.867582
