"Type	Time_Steps	Total_Rewards	Reward_Rate	Critic_Loss	Actor_Loss	Total_Loss",,,
Test,373760,290,0.056640625
Train,378880,320,0.0625
Test,378880,330,0.064453125
Train,384000,360,0.0703125
Test,384000,410,0.080078125
Train,389120,250,0.048828125
Test,389120,280,0.0546875
Train,394240,220,0.04296875
Test,394240,300,0.05859375
Train,399360,270,0.052734375
Test,399360,320,0.0625
Train,404480,340,0.06640625
Test,404480,300,0.05859375
Train,409600,280,0.0546875
Test,409600,270,0.052734375
Train,414720,270,0.052734375
Test,414720,350,0.068359375
Train,419840,260,0.05078125
Test,419840,240,0.046875
Train,424960,250,0.048828125
Test,424960,290,0.056640625
Train,430080,180,0.03515625
Test,430080,180,0.03515625
Train,435200,210,0.041015625
Test,435200,330,0.064453125
Train,440320,230,0.044921875
Test,440320,290,0.056640625
Train,445440,310,0.060546875
Test,445440,260,0.05078125
Train,450560,340,0.06640625
Test,450560,250,0.048828125
Train,455680,220,0.04296875
Test,455680,300,0.05859375
Train,460800,300,0.05859375
Test,460800,210,0.041015625
Train,465920,290,0.056640625
Test,465920,330,0.064453125
Train,471040,320,0.0625
Test,471040,290,0.056640625
Train,476160,280,0.0546875
Test,476160,340,0.06640625
Train,481280,270,0.052734375
Test,481280,280,0.0546875
Train,486400,330,0.064453125
Test,486400,300,0.05859375
Train,491520,300,0.05859375
Test,491520,250,0.048828125
Train,496640,290,0.056640625
Test,496640,290,0.056640625
Train,501760,330,0.064453125
Test,501760,280,0.0546875
Train,506880,220,0.04296875
Test,506880,320,0.0625
Train,512000,250,0.048828125
Test,512000,260,0.05078125
Train,517120,220,0.04296875
Test,517120,300,0.05859375
Train,522240,310,0.060546875
Test,522240,300,0.05859375
Train,527360,300,0.05859375
Test,527360,230,0.044921875
Train,532480,260,0.05078125
Test,532480,270,0.052734375
Train,537600,250,0.048828125
Test,537600,310,0.060546875
Train,542720,270,0.052734375
Test,542720,310,0.060546875
Train,547840,260,0.05078125
Test,547840,280,0.0546875
Train,552960,300,0.05859375
Test,552960,270,0.052734375
Train,558080,290,0.056640625
Test,558080,270,0.052734375
Train,563200,260,0.05078125
Test,563200,290,0.056640625
Train,568320,260,0.05078125
Test,568320,250,0.048828125
Train,573440,240,0.046875
Test,573440,330,0.064453125
Train,578560,290,0.056640625
Test,578560,290,0.056640625
Train,583680,290,0.056640625
Test,583680,270,0.052734375
Train,588800,180,0.03515625
Test,588800,270,0.052734375
Train,593920,360,0.0703125
Test,593920,320,0.0625
Train,599040,300,0.05859375
Test,599040,340,0.06640625
Train,604160,240,0.046875
Test,604160,270,0.052734375
Train,609280,280,0.0546875
Test,609280,230,0.044921875
Train,614400,230,0.044921875
Test,614400,270,0.052734375
Train,619520,230,0.044921875
Test,619520,330,0.064453125
Train,624640,270,0.052734375
Test,624640,260,0.05078125
Train,629760,240,0.046875
Test,629760,230,0.044921875
Train,634880,320,0.0625
Test,634880,300,0.05859375
Train,640000,270,0.052734375
Test,640000,320,0.0625
Train,645120,260,0.05078125
Test,645120,300,0.05859375
Train,650240,250,0.048828125
Test,650240,260,0.05078125
Train,655360,210,0.041015625
Test,655360,300,0.05859375
Train,660480,230,0.044921875
Test,660480,280,0.0546875
Train,665600,270,0.052734375
Test,665600,320,0.0625
Train,670720,290,0.056640625
Test,670720,330,0.064453125
Train,675840,200,0.0390625
Test,675840,340,0.06640625
Train,680960,270,0.052734375
Test,680960,220,0.04296875
Train,686080,180,0.03515625
Test,686080,300,0.05859375
Train,691200,280,0.0546875
Test,691200,310,0.060546875
Train,696320,150,0.029296875
Test,696320,280,0.0546875
Train,701440,210,0.041015625
Test,701440,290,0.056640625
Train,706560,240,0.046875
Test,706560,240,0.046875
Train,711680,240,0.046875
Test,711680,250,0.048828125
Train,716800,230,0.044921875
Test,716800,270,0.052734375
Train,721920,230,0.044921875
Test,721920,180,0.03515625
Train,727040,200,0.0390625
Test,727040,290,0.056640625
Train,732160,220,0.04296875
Test,732160,300,0.05859375
Train,737280,130,0.025390625
Test,737280,250,0.048828125
Train,742400,300,0.05859375
Test,742400,300,0.05859375
Train,747520,230,0.044921875
Test,747520,380,0.07421875
Train,752640,240,0.046875
Test,752640,270,0.052734375
Train,757760,220,0.04296875
Test,757760,280,0.0546875
Train,762880,210,0.041015625
Test,762880,280,0.0546875
Train,768000,220,0.04296875
Test,768000,260,0.05078125
Train,773120,170,0.033203125
Test,773120,280,0.0546875
Train,778240,260,0.05078125
Test,778240,330,0.064453125
Train,783360,200,0.0390625
Test,783360,290,0.056640625
Train,788480,140,0.02734375
Test,788480,230,0.044921875
Train,793600,240,0.046875
Test,793600,290,0.056640625
Train,798720,290,0.056640625
Test,798720,210,0.041015625
Train,803840,170,0.033203125
Test,803840,310,0.060546875
Train,808960,170,0.033203125
Test,808960,300,0.05859375
Train,814080,320,0.0625
Test,814080,310,0.060546875
Train,819200,230,0.044921875
Test,819200,260,0.05078125
Train,824320,230,0.044921875
Test,824320,360,0.0703125
Train,829440,290,0.056640625
Test,829440,260,0.05078125
Train,834560,220,0.04296875
Test,834560,250,0.048828125
Train,839680,240,0.046875
Test,839680,220,0.04296875
Train,844800,220,0.04296875
Test,844800,330,0.064453125
Train,849920,160,0.03125
Test,849920,270,0.052734375
Train,855040,270,0.052734375
Test,855040,240,0.046875
Train,860160,190,0.037109375
Test,860160,230,0.044921875
Train,865280,230,0.044921875
Test,865280,280,0.0546875
Train,870400,250,0.048828125
Test,870400,300,0.05859375
Train,875520,220,0.04296875
Test,875520,240,0.046875
Train,880640,250,0.048828125
Test,880640,270,0.052734375
Train,885760,230,0.044921875
Test,885760,290,0.056640625
Train,890880,250,0.048828125
Test,890880,210,0.041015625
Train,896000,270,0.052734375
Test,896000,300,0.05859375
Train,901120,230,0.044921875
Test,901120,250,0.048828125
Train,906240,230,0.044921875
Test,906240,340,0.06640625
Train,911360,260,0.05078125
Test,911360,300,0.05859375
Train,916480,320,0.0625
Test,916480,250,0.048828125
Train,921600,310,0.060546875
Test,921600,360,0.0703125
Train,926720,280,0.0546875
Test,926720,390,0.076171875
Train,931840,250,0.048828125
Test,931840,260,0.05078125
Train,936960,260,0.05078125
Test,936960,270,0.052734375
Train,942080,270,0.052734375
Test,942080,290,0.056640625
Train,947200,220,0.04296875
Test,947200,350,0.068359375
Train,952320,250,0.048828125
Test,952320,320,0.0625
Train,957440,280,0.0546875
Test,957440,310,0.060546875
Train,962560,260,0.05078125
Test,962560,270,0.052734375
Train,967680,270,0.052734375
Test,967680,250,0.048828125
Train,972800,290,0.056640625
Test,972800,250,0.048828125
Train,977920,260,0.05078125
Test,977920,270,0.052734375
Train,983040,220,0.04296875
Test,983040,280,0.0546875
Train,988160,250,0.048828125
Test,988160,320,0.0625
Train,993280,250,0.048828125
Test,993280,210,0.041015625
Train,998400,230,0.044921875
Test,998400,240,0.046875
Train,1003520,240,0.046875
Test,1003520,310,0.060546875
Train,1008640,240,0.046875
Test,1008640,300,0.05859375
Train,1013760,280,0.0546875
Test,1013760,220,0.04296875
Train,1018880,290,0.056640625
Test,1018880,290,0.056640625
Train,1024000,250,0.048828125
Test,1024000,200,0.0390625
Train,1029120,270,0.052734375
Test,1029120,310,0.060546875
Train,1034240,190,0.037109375
Test,1034240,320,0.0625
Train,1039360,230,0.044921875
Test,1039360,220,0.04296875
Train,1044480,240,0.046875
Test,1044480,290,0.056640625
Train,1049600,270,0.052734375
Test,1049600,220,0.04296875
Train,1054720,280,0.0546875
Test,1054720,170,0.033203125
Train,1059840,210,0.041015625
Test,1059840,260,0.05078125
Train,1064960,220,0.04296875
Test,1064960,270,0.052734375
Train,1070080,230,0.044921875
Test,1070080,250,0.048828125
Train,1075200,260,0.05078125
Test,1075200,230,0.044921875
Train,1080320,270,0.052734375
Test,1080320,150,0.029296875
Train,1085440,290,0.056640625
Test,1085440,260,0.05078125
Train,1090560,250,0.048828125
Test,1090560,230,0.044921875
Train,1095680,280,0.0546875
Test,1095680,270,0.052734375
Train,1100800,220,0.04296875
Test,1100800,220,0.04296875
Train,1105920,150,0.029296875
Test,1105920,220,0.04296875
Train,1111040,330,0.064453125
Test,1111040,170,0.033203125
Train,1116160,200,0.0390625
Test,1116160,290,0.056640625
Train,1121280,240,0.046875
Test,1121280,190,0.037109375
Train,1126400,230,0.044921875
Test,1126400,240,0.046875
Train,1131520,250,0.048828125
Test,1131520,260,0.05078125
Train,1136640,210,0.041015625
Test,1136640,230,0.044921875
Train,1141760,260,0.05078125
Test,1141760,200,0.0390625
Train,1146880,300,0.05859375
Test,1146880,230,0.044921875
Train,1152000,210,0.041015625
Test,1152000,270,0.052734375
Train,1157120,250,0.048828125
Test,1157120,240,0.046875
Train,1162240,260,0.05078125
Test,1162240,250,0.048828125
Train,1167360,200,0.0390625
Test,1167360,230,0.044921875
Train,1172480,240,0.046875
Test,1172480,260,0.05078125
Train,1177600,280,0.0546875
Test,1177600,260,0.05078125
Train,1182720,310,0.060546875
Test,1182720,230,0.044921875
Train,1187840,230,0.044921875
Test,1187840,280,0.0546875
Train,1192960,350,0.068359375
Test,1192960,220,0.04296875
Train,1198080,240,0.046875
Test,1198080,190,0.037109375
Train,1203200,260,0.05078125
Test,1203200,230,0.044921875
Train,1208320,230,0.044921875
Test,1208320,310,0.060546875
Train,1213440,210,0.041015625
Test,1213440,190,0.037109375
Train,1218560,270,0.052734375
Test,1218560,220,0.04296875
Train,1223680,180,0.03515625
Test,1223680,180,0.03515625
Train,1228800,290,0.056640625
Test,1228800,260,0.05078125
Train,1233920,250,0.048828125
Test,1233920,190,0.037109375
Train,1239040,240,0.046875
Test,1239040,190,0.037109375
Train,1244160,240,0.046875
Test,1244160,200,0.0390625
Train,1249280,240,0.046875
Test,1249280,310,0.060546875
Train,1254400,280,0.0546875
Test,1254400,280,0.0546875
Train,1259520,290,0.056640625
Test,1259520,180,0.03515625
Train,1264640,300,0.05859375
Test,1264640,180,0.03515625
Train,1269760,290,0.056640625
Test,1269760,320,0.0625
Train,1274880,240,0.046875
Test,1274880,170,0.033203125
Train,1280000,290,0.056640625
Test,1280000,240,0.046875
Train,1285120,290,0.056640625
Test,1285120,330,0.064453125
Train,1290240,190,0.037109375
Test,1290240,300,0.05859375
Train,1295360,290,0.056640625
Test,1295360,230,0.044921875
Train,1300480,190,0.037109375
Test,1300480,150,0.029296875
Train,1305600,270,0.052734375
Test,1305600,200,0.0390625
Train,1310720,240,0.046875
Test,1310720,190,0.037109375
Train,1315840,240,0.046875
Test,1315840,260,0.05078125
Train,1320960,340,0.06640625
Test,1320960,290,0.056640625
Train,1326080,290,0.056640625
Test,1326080,220,0.04296875
Train,1331200,270,0.052734375
Test,1331200,170,0.033203125
Train,1336320,280,0.0546875
Test,1336320,160,0.03125
Train,1341440,220,0.04296875
Test,1341440,160,0.03125
Train,1346560,300,0.05859375
Test,1346560,140,0.02734375
Train,1351680,190,0.037109375
Test,1351680,190,0.037109375
Train,1356800,260,0.05078125
Test,1356800,140,0.02734375
Train,1361920,250,0.048828125
Test,1361920,220,0.04296875
Train,1367040,250,0.048828125
Test,1367040,170,0.033203125
Train,1372160,280,0.0546875
Test,1372160,190,0.037109375
Train,1377280,330,0.064453125
Test,1377280,180,0.03515625
Train,1382400,280,0.0546875
Test,1382400,140,0.02734375
Train,1387520,280,0.0546875
Test,1387520,180,0.03515625
Train,1392640,250,0.048828125
Test,1392640,150,0.029296875
Train,1397760,230,0.044921875
Test,1397760,250,0.048828125
Train,1402880,270,0.052734375
Test,1402880,210,0.041015625
Train,1408000,300,0.05859375
Test,1408000,140,0.02734375
Train,1413120,300,0.05859375
Test,1413120,60,0.01171875
Train,1418240,330,0.064453125
Test,1418240,100,0.01953125
Train,1423360,270,0.052734375
Test,1423360,180,0.03515625
Train,1428480,290,0.056640625
Test,1428480,90,0.017578125
Train,1433600,270,0.052734375
Test,1433600,170,0.033203125
Train,1438720,380,0.07421875
Test,1438720,130,0.025390625
Train,1443840,270,0.052734375
Test,1443840,110,0.021484375
Train,1448960,370,0.072265625
Test,1448960,110,0.021484375
Train,1454080,270,0.052734375
Test,1454080,150,0.029296875
Train,1459200,330,0.064453125
Test,1459200,110,0.021484375
Train,1464320,250,0.048828125
Test,1464320,120,0.0234375
Train,1469440,320,0.0625
Test,1469440,90,0.017578125
Train,1474560,290,0.056640625
Test,1474560,160,0.03125
Train,1479680,280,0.0546875
Test,1479680,90,0.017578125
Train,1484800,270,0.052734375
Test,1484800,90,0.017578125
Train,1489920,290,0.056640625
Test,1489920,60,0.01171875
Train,1495040,280,0.0546875
Test,1495040,110,0.021484375
Train,1500160,320,0.0625
Test,1500160,100,0.01953125
Train,1505280,390,0.076171875
Test,1505280,130,0.025390625
Train,1510400,300,0.05859375
Test,1510400,170,0.033203125
Train,1515520,330,0.064453125
Test,1515520,90,0.017578125
Train,1520640,360,0.0703125
Test,1520640,110,0.021484375
Train,1525760,300,0.05859375
Test,1525760,70,0.013671875
Train,1530880,300,0.05859375
Test,1530880,110,0.021484375
Train,1536000,230,0.044921875
Test,1536000,50,0.009765625
Train,1541120,290,0.056640625
Test,1541120,100,0.01953125
Train,1546240,370,0.072265625
Test,1546240,90,0.017578125
Train,1551360,310,0.060546875
Test,1551360,90,0.017578125
Train,1556480,350,0.068359375
Test,1556480,50,0.009765625
Train,1561600,310,0.060546875
Test,1561600,80,0.015625
Train,1566720,310,0.060546875
Test,1566720,70,0.013671875
Train,1571840,350,0.068359375
Test,1571840,80,0.015625
Train,1576960,310,0.060546875
Test,1576960,50,0.009765625
Train,1582080,400,0.078125
Test,1582080,50,0.009765625
Train,1587200,350,0.068359375
Test,1587200,50,0.009765625
Train,1592320,380,0.07421875
Test,1592320,80,0.015625
Train,1597440,320,0.0625
Test,1597440,80,0.015625
Train,1602560,280,0.0546875
Test,1602560,80,0.015625
Train,1607680,360,0.0703125
Test,1607680,50,0.009765625
Train,1612800,320,0.0625
Test,1612800,100,0.01953125
Train,1617920,320,0.0625
Test,1617920,130,0.025390625
Train,1623040,320,0.0625
Test,1623040,50,0.009765625
Train,1628160,340,0.06640625
Test,1628160,90,0.017578125
Train,1633280,370,0.072265625
Test,1633280,50,0.009765625
Train,1638400,270,0.052734375
Test,1638400,90,0.017578125
Train,1643520,240,0.046875
Test,1643520,90,0.017578125
Train,1648640,290,0.056640625
Test,1648640,110,0.021484375
Train,1653760,250,0.048828125
Test,1653760,90,0.017578125
Train,1658880,320,0.0625
Test,1658880,50,0.009765625
Train,1664000,330,0.064453125
Test,1664000,50,0.009765625
Train,1669120,260,0.05078125
Test,1669120,40,0.0078125
Train,1674240,350,0.068359375
Test,1674240,130,0.025390625
Train,1679360,400,0.078125
Test,1679360,60,0.01171875
Train,1684480,370,0.072265625
Test,1684480,70,0.013671875
Train,1689600,260,0.05078125
Test,1689600,50,0.009765625
Train,1694720,240,0.046875
Test,1694720,100,0.01953125
Train,1699840,310,0.060546875
Test,1699840,100,0.01953125
Train,1704960,280,0.0546875
Test,1704960,80,0.015625
Train,1710080,290,0.056640625
Test,1710080,80,0.015625
Train,1715200,330,0.064453125
Test,1715200,70,0.013671875
Train,1720320,290,0.056640625
Test,1720320,100,0.01953125
Train,1725440,340,0.06640625
Test,1725440,100,0.01953125
Train,1730560,370,0.072265625
Test,1730560,60,0.01171875
Train,1735680,410,0.080078125
Test,1735680,70,0.013671875
Train,1740800,320,0.0625
Test,1740800,50,0.009765625
Train,1745920,360,0.0703125
Test,1745920,30,0.005859375
Train,1751040,260,0.05078125
Test,1751040,60,0.01171875
Train,1756160,230,0.044921875
Test,1756160,50,0.009765625
Train,1761280,380,0.07421875
Test,1761280,100,0.01953125
Train,1766400,390,0.076171875
Test,1766400,80,0.015625
Train,1771520,330,0.064453125
Test,1771520,70,0.013671875
Train,1776640,330,0.064453125
Test,1776640,40,0.0078125
Train,1781760,330,0.064453125
Test,1781760,50,0.009765625
Train,1786880,300,0.05859375
Test,1786880,70,0.013671875
Train,1792000,270,0.052734375
Test,1792000,30,0.005859375
Train,1797120,250,0.048828125
Test,1797120,10,0.001953125
Train,1802240,410,0.080078125
Test,1802240,20,0.00390625
Train,1807360,350,0.068359375
Test,1807360,50,0.009765625
Train,1812480,390,0.076171875
Test,1812480,20,0.00390625
Train,1817600,310,0.060546875
Test,1817600,70,0.013671875
Train,1822720,400,0.078125
Test,1822720,50,0.009765625
Train,1827840,330,0.064453125
Test,1827840,60,0.01171875
Train,1832960,340,0.06640625
Test,1832960,90,0.017578125
Train,1838080,340,0.06640625
Test,1838080,20,0.00390625
Train,1843200,240,0.046875
Test,1843200,70,0.013671875
Train,1848320,300,0.05859375
Test,1848320,20,0.00390625
Train,1853440,320,0.0625
Test,1853440,30,0.005859375
Train,1858560,310,0.060546875
Test,1858560,40,0.0078125
Train,1863680,370,0.072265625
Test,1863680,70,0.013671875
Train,1868800,340,0.06640625
Test,1868800,60,0.01171875
Train,1873920,360,0.0703125
Test,1873920,40,0.0078125
Train,1879040,370,0.072265625
Test,1879040,10,0.001953125
Train,1884160,350,0.068359375
Test,1884160,50,0.009765625
Train,1889280,380,0.07421875
Test,1889280,60,0.01171875
Train,1894400,290,0.056640625
Test,1894400,70,0.013671875
Train,1899520,300,0.05859375
Test,1899520,30,0.005859375
Train,1904640,350,0.068359375
Test,1904640,20,0.00390625
Train,1909760,420,0.08203125
Test,1909760,40,0.0078125
Train,1914880,350,0.068359375
Test,1914880,50,0.009765625
Train,1920000,420,0.08203125
Test,1920000,60,0.01171875
Train,1925120,320,0.0625
Test,1925120,50,0.009765625
Train,1930240,420,0.08203125
Test,1930240,20,0.00390625
Train,1935360,320,0.0625
Test,1935360,50,0.009765625
Train,1940480,380,0.07421875
Test,1940480,80,0.015625
Train,1945600,400,0.078125
Test,1945600,60,0.01171875
Train,1950720,350,0.068359375
Test,1950720,70,0.013671875
Train,1955840,320,0.0625
Test,1955840,30,0.005859375
Train,1960960,360,0.0703125
Test,1960960,30,0.005859375
Train,1966080,460,0.08984375
Test,1966080,60,0.01171875
Train,1971200,420,0.08203125
Test,1971200,60,0.01171875
Train,1976320,330,0.064453125
Test,1976320,120,0.0234375
Train,1981440,270,0.052734375
Test,1981440,150,0.029296875
Train,1986560,370,0.072265625
Test,1986560,40,0.0078125
Train,1991680,330,0.064453125
Test,1991680,80,0.015625
Train,1996800,360,0.0703125
Test,1996800,80,0.015625
Train,2001920,320,0.0625
Test,2001920,100,0.01953125
Train,2007040,330,0.064453125
Test,2007040,50,0.009765625
Train,2012160,320,0.0625
Test,2012160,40,0.0078125
Train,2017280,410,0.080078125
Test,2017280,100,0.01953125
Train,2022400,400,0.078125
Test,2022400,130,0.025390625
Train,2027520,270,0.052734375
Test,2027520,140,0.02734375
Train,2032640,340,0.06640625
Test,2032640,80,0.015625
Train,2037760,340,0.06640625
Test,2037760,70,0.013671875
Train,2042880,310,0.060546875
Test,2042880,60,0.01171875
Train,2048000,310,0.060546875
Test,2048000,50,0.009765625
Train,2053120,350,0.068359375
Test,2053120,50,0.009765625
Train,2058240,420,0.08203125
Test,2058240,80,0.015625
Train,2063360,460,0.08984375
Test,2063360,70,0.013671875
Train,2068480,410,0.080078125
Test,2068480,120,0.0234375
Train,2073600,290,0.056640625
Test,2073600,50,0.009765625
Train,2078720,300,0.05859375
Test,2078720,130,0.025390625
Train,2083840,320,0.0625
Test,2083840,160,0.03125
Train,2088960,340,0.06640625
Test,2088960,190,0.037109375
Train,2094080,450,0.087890625
Test,2094080,100,0.01953125
Train,2099200,330,0.064453125
Test,2099200,90,0.017578125
Train,2104320,310,0.060546875
Test,2104320,60,0.01171875
Train,2109440,400,0.078125
Test,2109440,80,0.015625
Train,2114560,250,0.048828125
Test,2114560,90,0.017578125
Train,2119680,310,0.060546875
Test,2119680,60,0.01171875
Train,2124800,400,0.078125
Test,2124800,60,0.01171875
Train,2129920,310,0.060546875
Test,2129920,100,0.01953125
Train,2135040,370,0.072265625
Test,2135040,70,0.013671875
Train,2140160,300,0.05859375
Test,2140160,140,0.02734375
Train,2145280,300,0.05859375
Test,2145280,110,0.021484375
Train,2150400,310,0.060546875
Test,2150400,130,0.025390625
Train,2155520,330,0.064453125
Test,2155520,70,0.013671875
Train,2160640,250,0.048828125
Test,2160640,110,0.021484375
Train,2165760,360,0.0703125
Test,2165760,80,0.015625
Train,2170880,290,0.056640625
Test,2170880,80,0.015625
Train,2176000,390,0.076171875
Test,2176000,70,0.013671875
Train,2181120,320,0.0625
Test,2181120,170,0.033203125
Train,2186240,360,0.0703125
Test,2186240,170,0.033203125
Train,2191360,430,0.083984375
Test,2191360,60,0.01171875
Train,2196480,470,0.091796875
Test,2196480,70,0.013671875
Train,2201600,390,0.076171875
Test,2201600,60,0.01171875
Train,2206720,360,0.0703125
Test,2206720,30,0.005859375
Train,2211840,330,0.064453125
Test,2211840,120,0.0234375
Train,2216960,320,0.0625
Test,2216960,70,0.013671875
Train,2222080,370,0.072265625
Test,2222080,30,0.005859375
Train,2227200,350,0.068359375
Test,2227200,110,0.021484375
Train,2232320,360,0.0703125
Test,2232320,80,0.015625
Train,2237440,370,0.072265625
Test,2237440,60,0.01171875
Train,2242560,370,0.072265625
Test,2242560,60,0.01171875
Train,2247680,380,0.07421875
Test,2247680,40,0.0078125
Train,2252800,360,0.0703125
Test,2252800,50,0.009765625
Train,2257920,410,0.080078125
Test,2257920,70,0.013671875
Train,2263040,360,0.0703125
Test,2263040,40,0.0078125
Train,2268160,290,0.056640625
Test,2268160,50,0.009765625
Train,2273280,210,0.041015625
Test,2273280,70,0.013671875
Train,2278400,300,0.05859375
Test,2278400,40,0.0078125
Train,2283520,420,0.08203125
Test,2283520,20,0.00390625
Train,2288640,400,0.078125
Test,2288640,30,0.005859375
Train,2293760,330,0.064453125
Test,2293760,20,0.00390625
Train,2298880,430,0.083984375
Test,2298880,30,0.005859375
Train,2304000,410,0.080078125
Test,2304000,40,0.0078125
Train,2309120,380,0.07421875
Test,2309120,20,0.00390625
Train,2314240,480,0.09375
Test,2314240,10,0.001953125
Train,2319360,380,0.07421875
Test,2319360,20,0.00390625
Train,2324480,330,0.064453125
Test,2324480,40,0.0078125
Train,2329600,360,0.0703125
Test,2329600,60,0.01171875
Train,2334720,360,0.0703125
Test,2334720,50,0.009765625
Train,2339840,240,0.046875
Test,2339840,70,0.013671875
Train,2344960,350,0.068359375
Test,2344960,30,0.005859375
Train,2350080,260,0.05078125
Test,2350080,50,0.009765625
Train,2355200,400,0.078125
Test,2355200,30,0.005859375
Train,2360320,410,0.080078125
Test,2360320,40,0.0078125
Train,2365440,430,0.083984375
Test,2365440,110,0.021484375
Train,2370560,320,0.0625
Test,2370560,70,0.013671875
Train,2375680,410,0.080078125
Test,2375680,100,0.01953125
Train,2380800,310,0.060546875
Test,2380800,70,0.013671875
Train,2385920,420,0.08203125
Test,2385920,60,0.01171875
Train,2391040,410,0.080078125
Test,2391040,70,0.013671875
Train,2396160,440,0.0859375
Test,2396160,10,0.001953125
Train,2401280,290,0.056640625
Test,2401280,50,0.009765625
Train,2406400,380,0.07421875
Test,2406400,60,0.01171875
Train,2411520,310,0.060546875
Test,2411520,70,0.013671875
Train,2416640,290,0.056640625
Test,2416640,90,0.017578125
Train,2421760,370,0.072265625
Test,2421760,120,0.0234375
Train,2426880,340,0.06640625
Test,2426880,110,0.021484375
Train,2432000,330,0.064453125
Test,2432000,100,0.01953125
Train,2437120,350,0.068359375
Test,2437120,110,0.021484375
Train,2442240,450,0.087890625
Test,2442240,100,0.01953125
Train,2447360,340,0.06640625
Test,2447360,70,0.013671875
Train,2452480,340,0.06640625
Test,2452480,100,0.01953125
