Type,Time_Steps,Batch_Reward,Reward_Rate,Critic_Loss,Actor_loss,Curiosity_Loss,Forward_Loss,Inverse_Loss
Train,14572,0.10298370569944382,0.008581975474953651,0.0019130995,0.07647933,2.6906612,0.008581976,2.6820793
Train,14584,0.09835271537303925,0.008196059614419937,0.0020992944,0.0747431,2.6866424,0.008196061,2.6784465
Train,14596,0.10001706331968307,0.008334755276640257,0.002072467,0.07973802,2.7242763,0.008334756,2.715942
Train,14608,0.1032029464840889,0.008600245540340742,0.002121861,0.081274495,2.7369955,0.008600246,2.728395
Train,14620,0.10045680403709412,0.008371400336424509,0.0019703186,0.07686828,2.7085176,0.008371402,2.7001464
Train,14632,0.09921694546937943,0.008268078789114952,0.0020120358,0.07769634,2.71132,0.008268079,2.703052
Train,14644,0.0997696965932846,0.008314141382773718,0.0019578259,0.077595696,2.7092168,0.008314142,2.7009027
Train,14656,0.09456658363342285,0.00788054863611857,0.0017363355,0.06510314,2.720085,0.00788055,2.7122045
Train,14668,0.09437637776136398,0.007864698146780333,0.0019078732,0.07533834,2.7105699,0.007864699,2.7027051
Train,14680,0.10173813998699188,0.008478178332249323,0.0021421858,0.08065224,2.7261844,0.008478178,2.7177062
Train,14692,0.09345024824142456,0.00778752068678538,0.0015515683,0.06597061,2.7010598,0.0077875215,2.6932724
Train,14704,0.09036225080490112,0.007530187567075093,0.0015953578,0.06741167,2.681573,0.0075301877,2.6740427
Train,14716,0.0918893963098526,0.007657449692487717,0.0016028467,0.0656295,2.732942,0.0076574497,2.7252846
Train,14728,0.09093878418207169,0.007578232015172641,0.001661368,0.068352714,2.7439487,0.0075782314,2.73637
Train,14740,0.08869641274213791,0.007391367728511493,0.0015950359,0.06715513,2.7488947,0.007391368,2.7415035
Train,14752,0.088968925178051,0.0074140770981709165,0.0015377667,0.064835966,2.752411,0.0074140774,2.744997
Train,14764,0.08813036978244781,0.007344197481870651,0.0015339636,0.065053806,2.735035,0.007344199,2.7276907
Train,14776,0.08615583926439285,0.007179653272032738,0.0015004523,0.06315808,2.7139926,0.007179653,2.7068129
Train,14788,0.08788122236728668,0.0073234351972738905,0.0015666423,0.065747954,2.7648592,0.0073234364,2.757536
Train,14800,0.13691087067127228,0.011409239222606024,0.0042107785,0.12428285,2.717755,0.01140924,2.706346
Train,14812,0.08472471684217453,0.0070603930701812105,0.0013997103,0.06121527,2.7170587,0.0070603928,2.7099981
Train,14824,0.08435029536485672,0.007029191280404727,0.0014200889,0.06201542,2.7019165,0.007029192,2.6948872
Train,14836,0.08162062615156174,0.006801718845963478,0.0013778595,0.060789794,2.7180185,0.006801719,2.7112167
Train,14848,0.08416181802749634,0.007013484835624695,0.0014305792,0.061874695,2.6544573,0.007013485,2.6474438
Train,14860,0.08047331869602203,0.00670610989133517,0.0012547289,0.0562414,2.7530346,0.00670611,2.7463284
Train,14872,0.08122671395540237,0.006768892829616864,0.001391575,0.061468303,2.6754642,0.006768893,2.668695
Train,14884,0.08222842216491699,0.006852368513743083,0.0013125268,0.05775076,2.7677562,0.006852369,2.7609038
Train,14896,0.07983174920082092,0.006652645766735077,0.0012797681,0.057493035,2.7312858,0.0066526458,2.724633
Train,14908,0.08345984667539597,0.006954987222949664,0.0014252975,0.062046997,2.741755,0.0069549866,2.7347999
Train,14920,0.07933592796325684,0.006611327330271403,0.001039245,0.048390884,2.699103,0.0066113276,2.6924915
Train,14932,0.07676267623901367,0.006396889686584473,0.0011186306,0.051567152,2.721337,0.0063968897,2.71494
Train,14944,0.0773852989077568,0.0064487749089797335,0.0011817886,0.053385153,2.704498,0.0064487755,2.698049
Train,14956,0.07706066966056824,0.00642172247171402,0.0011634802,0.053740155,2.658687,0.0064217225,2.6522655
Train,14968,0.0758783295750618,0.00632319413125515,0.0011483324,0.053177375,2.7350216,0.006323194,2.7286985
Train,14980,0.07668495178222656,0.00639041264851888,0.0011828968,0.054195657,2.6837583,0.006390414,2.677368
Train,14992,0.07494509965181351,0.006245424970984459,0.0011860436,0.053793233,2.7407167,0.006245426,2.7344713
Train,15004,0.07618868350982666,0.006349056959152222,0.0011676848,0.052646637,2.7186928,0.006349057,2.712344
Train,15016,0.07784345746040344,0.006486954788366954,0.0012239623,0.05236446,2.6852903,0.006486955,2.6788034
Train,15028,0.07621880620718002,0.006351567183931668,0.0011185245,0.05133879,2.706953,0.006351567,2.7006016
Train,15040,0.07727634906768799,0.006439695755640666,0.000932275,0.044621155,2.7248466,0.006439696,2.7184072
Train,15052,0.07306698709726334,0.006088915591438611,0.0011065156,0.05115524,2.7369676,0.0060889153,2.7308786
Train,15064,0.07318823039531708,0.0060990191996097565,0.0010706787,0.050385088,2.6680248,0.006099019,2.6619258
Train,15076,0.07252061367034912,0.006043384472529094,0.0009816976,0.046063986,2.703154,0.006043385,2.6971107
Train,15088,0.12497679889202118,0.010414733241001764,0.0017956959,-0.13575579,2.7413683,0.0104147345,2.7309532
Train,15100,0.12317691743373871,0.010264743119478226,0.0029507538,0.100711256,2.7315679,0.010264744,2.721303
Train,15112,0.11656704545021057,0.009713920454184214,0.0027957968,0.09554943,2.745645,0.00971392,2.7359312
Train,15124,0.09495840966701508,0.007913200805584589,0.0017264293,0.07028676,2.7266767,0.007913201,2.7187634
Train,15136,0.08289890736341476,0.006908242280284564,0.0015275016,0.06266072,2.661597,0.0069082426,2.6546886
Train,15148,0.07000712305307388,0.00583392692108949,0.00089999073,0.04307902,2.7498336,0.005833927,2.7439995
Train,15160,0.06854323297739029,0.005711936081449191,0.00088155846,0.04063416,2.6847572,0.0057119355,2.6790452
Train,15172,0.06898894906044006,0.005749079088370006,0.00068645895,0.030989895,2.6938207,0.0057490794,2.6880717
Train,15184,0.06785361468791962,0.005654467890659968,0.000861287,0.04151354,2.720838,0.005654468,2.7151833
Train,15196,0.06709180772304535,0.0055909839769204455,0.0008966904,0.042777825,2.6683397,0.005590984,2.6627488
Train,15208,0.06647928059101105,0.00553994004925092,0.00097287743,0.047843926,2.6879528,0.00553994,2.6824126
Train,15220,0.06724059581756592,0.00560338298479716,0.0010937896,0.049913213,2.7232547,0.0056033833,2.7176514
Train,15232,0.06746530532836914,0.005622108777364095,0.00086478365,0.04243248,2.6327007,0.005622109,2.6270785
Train,15244,0.06819911301136017,0.005683259417613347,0.0009113156,0.043621503,2.7533107,0.0056832596,2.747627
Train,15256,0.06649156659841537,0.0055409638832012815,0.0007445802,0.035137955,2.7434645,0.0055409633,2.7379236
Train,15268,0.06853785365819931,0.005711487804849942,0.0009540733,0.04333675,2.738678,0.005711488,2.7329664
Train,15280,0.06625672429800034,0.005521393691500028,0.0009262173,0.04450512,2.7273993,0.0055213934,2.7218778
Train,15292,0.0687268078327179,0.005727233986059825,0.0009570997,0.045777053,2.7269168,0.0057272343,2.7211895
Train,15304,0.06669583916664124,0.005557986597220103,0.00074614154,0.036105752,2.7703853,0.0055579874,2.7648275
Train,15316,0.06709370017051697,0.005591141680876414,0.0007383597,0.034320086,2.710963,0.005591142,2.7053719
Train,15328,0.06633640825748444,0.005528034021457036,0.0009737768,0.047241647,2.6820498,0.005528034,2.676522
Train,15340,0.06761019676923752,0.0056341830641031265,0.00094775314,0.045043807,2.708404,0.005634183,2.7027698
Train,15352,0.06635775417089462,0.005529812847574552,0.0011020949,0.051351853,2.6466482,0.005529813,2.6411185
Train,15364,0.0670260414481163,0.005585503454009692,0.0008822831,0.042482764,2.6618676,0.0055855038,2.656282
Train,15376,0.06773978471755981,0.005644982059796651,0.00093517656,0.045969535,2.6921716,0.005644982,2.6865268
Train,15388,0.06465142965316772,0.005387619137763977,0.0008313414,0.03846585,2.6573734,0.005387619,2.6519861
Train,15400,0.06680665910243988,0.00556722159186999,0.0008121796,0.03870687,2.7358384,0.005567222,2.730271
Train,15412,0.06580080837011337,0.005483400697509448,0.0008684636,0.04163541,2.7110724,0.005483401,2.705589
Train,15424,0.06604260206222534,0.005503550171852112,0.000910602,0.044179693,2.6966076,0.005503551,2.6911037
Train,15436,0.067478246986866,0.0056231872489054995,0.00091062894,0.043803923,2.7593236,0.0056231874,2.7537003
Train,15448,0.06471285969018936,0.00539273830751578,0.0008536132,0.04192163,2.7342186,0.0053927377,2.728826
Train,15460,0.06663982570171356,0.0055533188084761305,0.0009297446,0.04366591,2.7132788,0.005553319,2.7077255
Train,15472,0.06463044881820679,0.005385870734850566,0.0008451039,0.041291997,2.7185717,0.005385871,2.713186
Train,15484,0.06415140628814697,0.005345950524012248,0.0009280493,0.045695268,2.770227,0.005345951,2.7648807
Train,15496,0.06475644558668137,0.005396370465556781,0.00085324974,0.041558553,2.6920354,0.00539637,2.6866393
Train,15508,0.06170431151986122,0.005142025959988435,0.00067608454,0.03433264,2.7178183,0.005142026,2.7126765
Train,15520,0.06081457436084747,0.005067881196737289,0.0007796831,0.038191408,2.7290254,0.005067881,2.7239575
Train,15532,0.060160890221595764,0.005013407518466313,0.000560035,0.028791683,2.7497976,0.0050134077,2.744784
Train,15544,0.05966375768184662,0.004971979806820552,0.0009214354,0.04451971,2.718068,0.00497198,2.7130957
Train,15556,0.06021691486239433,0.005018076238532861,0.00062797137,0.032790884,2.6958518,0.0050180764,2.6908336
Train,15568,0.06076231971383095,0.005063526642819245,0.0008275239,0.03893809,2.7219396,0.0050635263,2.7168758
Train,15580,0.061102062463760376,0.005091838538646698,0.00074929034,0.036564246,2.72381,0.0050918385,2.7187183
Train,15592,0.062448713928461075,0.005204059494038423,0.00071017386,0.033654846,2.700423,0.0052040596,2.6952188
Train,15604,0.06302490830421448,0.005252075692017873,0.0009667745,0.047359295,2.715643,0.005252076,2.710391
Train,15616,0.061407480388879776,0.005117290032406648,0.0007468754,0.037659645,2.6820457,0.00511729,2.6769283
Train,15628,0.06260792911052704,0.0052173274258772535,0.0007675441,0.037447423,2.7346122,0.0052173277,2.729395
Train,15640,0.060562003403902054,0.0050468336169918375,0.00081717304,0.041716978,2.7316694,0.0050468333,2.7266223
Train,15652,0.05985298007726669,0.004987748339772224,0.0006566869,0.032967202,2.7044024,0.0049877483,2.6994147
Train,15664,0.057241976261138916,0.004770164688428243,0.0007258581,0.034695197,2.7404299,0.004770165,2.73566
Train,15676,0.05758339911699295,0.004798616593082746,0.00059537124,0.030625101,2.687365,0.004798617,2.6825664
Train,15688,0.055659156292676926,0.004638263024389744,0.00056052516,0.026768355,2.7436323,0.004638263,2.7389944
Train,15700,0.056148357689380646,0.004679029807448387,0.00062538957,0.03212966,2.7189033,0.0046790293,2.7142243
Train,15712,0.055357858538627625,0.004613154878218968,0.0005593813,0.028823722,2.7087803,0.0046131546,2.7041671
Train,15724,0.05483821779489517,0.004569851482907931,0.00064957305,0.033743553,2.7681994,0.004569852,2.7636297
Train,15736,0.055111367255449295,0.004592613937954108,0.0007327173,0.036364697,2.6969829,0.0045926142,2.6923904
Train,15748,0.05440715327858925,0.004533929439882438,0.00071556977,0.037276924,2.7834976,0.0045339298,2.7789638
Train,15760,0.05485008284449577,0.004570840237041314,0.0006874829,0.0348965,2.7486942,0.0045708404,2.7441235
Train,15772,0.05347372591495514,0.004456143826246262,0.00055696775,0.028389173,2.7252212,0.004456144,2.720765
Train,15784,0.054121457040309906,0.0045101214200258255,0.0005290165,0.025663625,2.7168288,0.004510122,2.7123191
Train,15796,0.05379374325275421,0.004482811937729518,0.000539639,0.028388184,2.7291172,0.0044828122,2.7246342
Train,15808,0.052961621433496475,0.004413468452791373,0.0005387255,0.028359346,2.689642,0.0044134688,2.6852283
Train,15820,0.05221939831972122,0.0043516165266434354,0.00046248207,0.021045256,2.7124119,0.004351617,2.70806
Train,15832,0.052978985011577606,0.004414915417631467,0.00050107896,0.024140302,2.6835392,0.0044149156,2.6791244
Train,15844,0.052221864461898804,0.004351822038491567,0.00064050773,0.032881524,2.7366595,0.0043518227,2.7323074
Train,15856,0.0513492152094841,0.004279101267457008,0.0004864828,0.024539722,2.7351928,0.004279102,2.7309139
Train,15868,0.05179035663604736,0.004315863053003947,0.00039187726,0.016850207,2.691362,0.0043158634,2.687046
Train,15880,0.05099857971072197,0.004249881642560164,0.00053947815,0.02681054,2.7124147,0.004249882,2.708165
Train,15892,0.0502793975174427,0.004189949793120225,0.00053026405,0.027378578,2.7146778,0.0041899504,2.710488
Train,15904,0.05055602267384529,0.004213001889487107,0.00048074906,0.023302022,2.7113235,0.004213002,2.7071104
Train,15916,0.04992811381816864,0.004160676151514053,0.00050601386,0.025419848,2.7016058,0.004160676,2.697445
Train,15928,0.04956754669547081,0.004130628891289234,0.000541747,0.027939884,2.7339332,0.0041306294,2.7298026
Train,15940,0.04968483746051788,0.004140403121709824,0.00053792796,0.026813908,2.661881,0.004140403,2.6577404
Train,15952,0.04950203374028206,0.004125169478356838,0.0005474072,0.027412703,2.733552,0.00412517,2.729427
Train,15964,0.04927971214056015,0.0041066426783800125,0.00043441306,0.022974947,2.745216,0.0041066427,2.7411094
Train,15976,0.04914582148194313,0.004095485123495261,0.00044345506,0.022342589,2.6892557,0.004095485,2.6851604
Train,15988,0.04932863637804985,0.004110719698170821,0.0005573839,0.026870966,2.7463863,0.00411072,2.7422752
Train,16000,0.04987800866365433,0.004156500721971194,0.00046069035,0.022879114,2.7662885,0.0041565006,2.7621322
Train,16012,0.05057157576084137,0.004214297980070114,0.00050319114,0.02418054,2.6974683,0.004214298,2.693254
Train,16024,0.05023050308227539,0.004185875256856282,0.0005205869,0.02729691,2.7557611,0.0041858745,2.7515755
Train,16036,0.04920855537056923,0.004100712947547436,0.00048700668,0.024341924,2.7311246,0.0041007134,2.7270238
Train,16048,0.048898614943027496,0.004074884578585625,0.0005162699,0.026328765,2.6417425,0.0040748846,2.6376674
Train,16060,0.047733157873153687,0.003977763156096141,0.0003626303,0.01566835,2.7063854,0.003977763,2.7024074
Train,16072,0.047033488750457764,0.00391945739587148,0.00039827573,0.019259475,2.7388484,0.0039194576,2.7349296
Train,16084,0.04682688042521477,0.003902240035434564,0.0009880618,-0.10411417,2.7010818,0.0039022407,2.6971793
Train,16096,0.04634009674191475,0.0038616747284928956,0.00038934115,0.019397583,2.7763183,0.0038616748,2.7724566
Train,16108,0.04599987715482712,0.0038333230962355933,0.00033841596,0.014606288,2.7485864,0.0038333233,2.7447534
Train,16120,0.045649051666259766,0.0038040876388549805,0.00039619402,0.020078953,2.6848245,0.0038040872,2.6810203
Train,16132,0.045099902898073196,0.0037583252415060997,0.0004590781,0.025254468,2.6921833,0.0037583257,2.688425
Train,16144,0.04514142870903015,0.0037617857257525125,0.0004394955,0.022900708,2.7061365,0.0037617858,2.702375
Train,16156,0.0444018729031086,0.00370015607525905,0.00039744657,0.019482078,2.765906,0.0037001562,2.7622058
Train,16168,0.0448579341173172,0.0037381611764431,0.00052758236,0.025779156,2.7533545,0.0037381612,2.7496161
Train,16180,0.04445546492934227,0.003704622077445189,0.00036145624,0.01745697,2.712077,0.0037046224,2.7083719
Train,16192,0.044833529740571976,0.003736127478380998,0.0002828047,0.010441834,2.6875904,0.0037361276,2.6838546
Train,16204,0.044621363282203674,0.0037184469401836395,0.00040228938,0.019589854,2.748986,0.0037184467,2.7452676
Train,16216,0.04373598471283913,0.0036446653927365937,0.00038089286,0.019318242,2.694572,0.0036446655,2.690927
Train,16228,0.04402947425842285,0.003669122854868571,0.00040054665,0.018905012,2.705854,0.0036691232,2.7021844
Train,16240,0.04370109736919403,0.0036417581140995026,0.00033418016,0.015392661,2.7443867,0.0036417586,2.740745
Train,16252,0.04306255280971527,0.0035885460674762726,0.00045362732,0.024389116,2.70036,0.003588546,2.6967716
Train,16264,0.043146416544914246,0.003595534712076187,0.00033845537,0.017188791,2.7418392,0.0035955347,2.738243
Train,16276,0.04245929419994354,0.003538274516661962,0.00051593245,0.02747384,2.7138724,0.0035382747,2.7103338
Train,16288,0.04249923676252365,0.0035416030635436377,0.00037224716,0.018108303,2.799695,0.0035416032,2.7961538
Train,16300,0.0421890988945961,0.0035157582412163415,0.00046200666,0.023448793,2.6971288,0.0035157583,2.6936126
Train,16312,0.041935671120882034,0.003494639260073503,0.00053852494,0.029229408,2.681806,0.0034946394,2.6783113
Train,16324,0.04172880947589874,0.0034774007896582284,0.0003342565,0.015913434,2.7118,0.0034774002,2.7083225
Train,16336,0.04171358048915863,0.003476131707429886,0.000331716,0.01612765,2.7197862,0.0034761317,2.7163103
Train,16348,0.041708119213581085,0.0034756766011317572,0.00025657675,0.009989623,2.7341976,0.0034756768,2.730722
Train,16360,0.04130057245492935,0.0034417143712441125,0.00031291306,0.014170621,2.7593226,0.0034417144,2.755881
Train,16372,0.040727414190769196,0.0033939511825640998,0.00033408706,0.015402261,2.669735,0.0033939513,2.6663408
Train,16384,0.0405021607875824,0.0033751800656318665,0.00031361642,0.014020922,2.7097793,0.0033751796,2.7064037
Train,16396,0.04063352569937706,0.003386127141614755,0.00035096123,0.017465977,2.7534015,0.0033861275,2.7500157
Train,16408,0.04032653197646141,0.003360544331371784,0.000346279,0.016105222,2.7025948,0.0033605443,2.6992347
Train,16420,0.040579453110694885,0.003381621092557907,0.00029658584,0.01395146,2.6502101,0.003381621,2.6468287
Train,16432,0.03986053541302681,0.003321711284418901,0.00028723726,0.011863494,2.7412233,0.003321711,2.7379017
Train,16444,0.040188275277614594,0.003349022939801216,0.00023216696,0.0069186576,2.6993136,0.0033490227,2.6959646
Train,16456,0.04009934887290001,0.0033416124060750008,0.0003671546,0.019318623,2.6931977,0.0033416124,2.6898563
