Type,Time_Steps,Total_Rewards,Reward_Rate,Critic_Loss,Actor_Loss,Total_Loss
Test,0,10.0,0.001953125
Train,5120,0.0,0.0,0.43308505,0.21786,0.65094507
Test,5120,0.0,0.0
Train,10240,0.0,0.0,0.21310525,-0.0006473288,0.21245793
Test,10240,0.0,0.0
Train,15360,0.0,0.0,0.17516783,-0.05073606,0.124431774
Test,15360,0.0,0.0
Train,20480,0.0,0.0,0.36234078,-0.29495385,0.067386925
Test,20480,20.0,0.00390625
Train,25600,20.0,0.00390625,0.6241352,-0.08807636,0.53605884
Test,25600,10.0,0.001953125
Train,30720,40.0,0.0078125,0.9579434,0.29060474,1.2485482
Test,30720,0.0,0.0
Train,35840,20.0,0.00390625,0.5626745,0.23318289,0.7958574
Test,35840,0.0,0.0
Train,40960,10.0,0.001953125,0.31189916,0.19412202,0.50602114
Test,40960,10.0,0.001953125
Train,46080,0.0,0.0,0.11866426,0.09209561,0.21075988
Test,46080,10.0,0.001953125
Train,51200,10.0,0.001953125,0.26957226,0.071979225,0.34155148
Test,51200,0.0,0.0
Train,56320,10.0,0.001953125,0.28709555,-0.06400605,0.22308949
Test,56320,10.0,0.001953125
Train,61440,0.0,0.0,0.116118744,-0.094756804,0.02136194
Test,61440,20.0,0.00390625
Train,66560,20.0,0.00390625,0.4451726,0.14111188,0.5862845
Test,66560,10.0,0.001953125
Train,71680,20.0,0.00390625,0.2987739,0.043216906,0.34199083
Test,71680,10.0,0.001953125
Train,76800,10.0,0.001953125,0.30153286,0.13220584,0.4337387
Test,76800,30.0,0.005859375
Train,81920,20.0,0.00390625,0.25624868,-0.018911287,0.2373374
Test,81920,10.0,0.001953125
Train,87040,10.0,0.001953125,0.12889881,0.009112982,0.1380118
Test,87040,0.0,0.0
Train,92160,0.0,0.0,0.08482536,-0.010960025,0.07386533
Test,92160,20.0,0.00390625
Train,97280,0.0,0.0,0.11844116,-0.09356869,0.024872467
Test,97280,20.0,0.00390625
Train,102400,30.0,0.005859375,0.47507063,0.049354788,0.5244254
Test,102400,0.0,0.0
Train,107520,0.0,0.0,0.11985524,-0.16428271,-0.04442747
Test,107520,0.0,0.0
Train,112640,30.0,0.005859375,0.46598893,0.1426026,0.60859156
Test,112640,10.0,0.001953125
Train,117760,40.0,0.0078125,0.74201393,0.30372214,1.0457361
Test,117760,30.0,0.005859375
Train,122880,0.0,0.0,0.071800604,-0.026068095,0.04573251
Test,122880,20.0,0.00390625
Train,128000,0.0,0.0,0.08224289,-0.07592049,0.006322399
Test,128000,10.0,0.001953125
Train,133120,0.0,0.0,0.06872235,0.00071438216,0.06943674
Test,133120,10.0,0.001953125
Train,138240,0.0,0.0,0.07231174,-0.016084222,0.056227513
Test,138240,10.0,0.001953125
Train,143360,10.0,0.001953125,0.10068344,0.0009178687,0.10160131
Test,143360,10.0,0.001953125
Train,148480,10.0,0.001953125,0.2270925,0.00893205,0.23602456
Test,148480,10.0,0.001953125
Train,153600,30.0,0.005859375,0.576261,0.12639584,0.7026568
Test,153600,0.0,0.0
Train,158720,20.0,0.00390625,0.3977695,0.0941129,0.4918824
Test,158720,0.0,0.0
Train,163840,10.0,0.001953125,0.25707135,-0.037067458,0.22000389
Test,163840,10.0,0.001953125
Train,168960,0.0,0.0,0.08117427,-0.1385749,-0.05740063
Test,168960,30.0,0.005859375
Train,174080,0.0,0.0,0.056963112,-0.0684624,-0.011499289
Test,174080,40.0,0.0078125
Train,179200,10.0,0.001953125,0.074141495,-0.015474347,0.058667146
Test,179200,40.0,0.0078125
Train,184320,10.0,0.001953125,0.22886209,0.0920995,0.3209616
Test,184320,20.0,0.00390625
Train,189440,60.0,0.01171875,0.82449436,0.32794058,1.152435
Test,189440,30.0,0.005859375
Train,194560,40.0,0.0078125,0.6098649,0.16263017,0.77249503
Test,194560,0.0,0.0
Train,199680,80.0,0.015625,0.9812401,0.22384548,1.2050855
Test,199680,60.0,0.01171875
Train,204800,70.0,0.013671875,0.99429744,0.0008479953,0.99514544
Test,204800,70.0,0.013671875
Train,209920,30.0,0.005859375,0.60700864,-0.05606935,0.55093926
Test,209920,40.0,0.0078125
Train,215040,50.0,0.009765625,0.9119722,0.30304632,1.2150185
Test,215040,40.0,0.0078125
Train,220160,80.0,0.015625,1.0986351,0.29198647,1.3906215
Test,220160,20.0,0.00390625
Train,225280,40.0,0.0078125,0.6658438,0.1901095,0.8559533
Test,225280,20.0,0.00390625
Train,230400,30.0,0.005859375,0.5175376,0.07505719,0.5925948
Test,230400,80.0,0.015625
Train,235520,50.0,0.009765625,0.74432915,0.21723433,0.96156347
Test,235520,60.0,0.01171875
Train,240640,20.0,0.00390625,0.31797376,-0.04433904,0.27363473
Test,240640,30.0,0.005859375
Train,245760,20.0,0.00390625,0.507009,0.023480538,0.53048956
Test,245760,40.0,0.0078125
Train,250880,20.0,0.00390625,0.45720312,-0.03715005,0.42005306
Test,250880,60.0,0.01171875
Train,256000,50.0,0.009765625,0.8852216,0.17248158,1.0577031
Test,256000,40.0,0.0078125
Train,261120,80.0,0.015625,1.2187341,0.31908602,1.5378201
Test,261120,20.0,0.00390625
Train,266240,90.0,0.017578125,1.2265744,0.2501375,1.476712
Test,266240,40.0,0.0078125
Train,271360,30.0,0.005859375,0.40691242,0.061008416,0.46792084
Test,271360,60.0,0.01171875
Train,276480,20.0,0.00390625,0.32170865,-0.003234867,0.3184738
Test,276480,30.0,0.005859375
Train,281600,20.0,0.00390625,0.39401174,-0.027018096,0.36699364
Test,281600,50.0,0.009765625
Train,286720,10.0,0.001953125,0.23988223,0.03247329,0.27235553
Test,286720,40.0,0.0078125
Train,291840,40.0,0.0078125,0.53684133,0.17509659,0.7119379
Test,291840,70.0,0.013671875
Train,296960,20.0,0.00390625,0.28495318,-0.01086325,0.27408993
Test,296960,40.0,0.0078125
Train,302080,30.0,0.005859375,0.4489073,-0.07174964,0.37715763
Test,302080,50.0,0.009765625
Train,307200,40.0,0.0078125,0.7538523,0.19482355,0.9486759
Test,307200,40.0,0.0078125
Train,312320,40.0,0.0078125,0.5730346,0.15725829,0.73029286
Test,312320,50.0,0.009765625
Train,317440,50.0,0.009765625,0.86412543,0.3862592,1.2503846
Test,317440,40.0,0.0078125
Train,322560,50.0,0.009765625,0.56115586,0.026737835,0.58789366
Test,322560,70.0,0.013671875
Train,327680,90.0,0.017578125,0.9412508,-0.120186135,0.82106465
Test,327680,110.0,0.021484375
Train,332800,80.0,0.015625,1.2331891,0.29131728,1.5245063
Test,332800,80.0,0.015625
Train,337920,30.0,0.005859375,0.57085174,0.062417395,0.63326913
Test,337920,30.0,0.005859375
Train,343040,140.0,0.02734375,1.8240471,0.65546733,2.4795144
Test,343040,60.0,0.01171875
Train,348160,100.0,0.01953125,1.7193886,0.4601368,2.1795254
Test,348160,80.0,0.015625
Train,353280,60.0,0.01171875,0.8802131,-0.26759306,0.61262
Test,353280,50.0,0.009765625
Train,358400,100.0,0.01953125,1.3513291,-0.32178852,1.0295405
Test,358400,130.0,0.025390625
Train,363520,120.0,0.0234375,1.1706765,0.16976283,1.3404393
Test,363520,130.0,0.025390625
Train,368640,140.0,0.02734375,1.6877435,0.6504167,2.3381603
Test,368640,130.0,0.025390625
Train,373760,140.0,0.02734375,1.8797982,0.7751958,2.654994
Test,373760,160.0,0.03125
Train,378880,120.0,0.0234375,1.4586319,0.459966,1.9185979
Test,378880,140.0,0.02734375
Train,384000,130.0,0.025390625,1.3713197,-0.23459247,1.1367272
Test,384000,140.0,0.02734375
Train,389120,150.0,0.029296875,1.7540253,0.13269418,1.8867195
Test,389120,150.0,0.029296875
Train,394240,160.0,0.03125,1.8888407,0.28341815,2.1722589
Test,394240,200.0,0.0390625
Train,399360,160.0,0.03125,1.904245,0.25172952,2.1559746
Test,399360,140.0,0.02734375
Train,404480,130.0,0.025390625,1.4148877,-0.02735841,1.3875293
Test,404480,180.0,0.03515625
Train,409600,150.0,0.029296875,1.3561789,0.36843643,1.7246153
Test,409600,150.0,0.029296875
Train,414720,130.0,0.025390625,1.204707,0.462091,1.666798
Test,414720,230.0,0.044921875
Train,419840,180.0,0.03515625,2.3005202,0.6946035,2.9951236
Test,419840,130.0,0.025390625
Train,424960,190.0,0.037109375,1.8757327,0.26824468,2.1439774
Test,424960,140.0,0.02734375
Train,430080,160.0,0.03125,1.8681471,0.09029731,1.9584445
Test,430080,250.0,0.048828125
Train,435200,170.0,0.033203125,1.7715553,-0.19118543,1.5803698
Test,435200,250.0,0.048828125
Train,440320,260.0,0.05078125,2.6000135,-0.05107998,2.5489335
Test,440320,190.0,0.037109375
Train,445440,180.0,0.03515625,1.5262498,0.06043706,1.5866868
Test,445440,140.0,0.02734375
Train,450560,160.0,0.03125,1.4242773,0.51940244,1.9436798
Test,450560,290.0,0.056640625
Train,455680,260.0,0.05078125,2.361471,0.8330326,3.1945035
Test,455680,210.0,0.041015625
Train,460800,240.0,0.046875,1.8456248,0.37561864,2.2212434
Test,460800,250.0,0.048828125
Train,465920,210.0,0.041015625,1.8012625,0.26500437,2.0662668
Test,465920,290.0,0.056640625
Train,471040,220.0,0.04296875,2.141479,0.12151256,2.2629917
Test,471040,230.0,0.044921875
Train,476160,190.0,0.037109375,1.6344509,-0.24714859,1.3873023
Test,476160,250.0,0.048828125
Train,481280,260.0,0.05078125,2.1744876,-0.084021166,2.0904665
Test,481280,240.0,0.046875
Train,486400,200.0,0.0390625,1.7304102,0.005219396,1.7356296
Test,486400,250.0,0.048828125
Train,491520,270.0,0.052734375,1.7398777,0.34019744,2.0800753
Test,491520,270.0,0.052734375
Train,496640,160.0,0.03125,1.0942733,0.43438745,1.5286608
Test,496640,280.0,0.0546875
Train,501760,270.0,0.052734375,2.1767516,0.77516353,2.9519153
Test,501760,280.0,0.0546875
Train,506880,270.0,0.052734375,1.9656069,0.60354596,2.5691528
Test,506880,350.0,0.068359375
Train,512000,260.0,0.05078125,2.3194776,0.50634384,2.8258214
Test,512000,230.0,0.044921875
Train,517120,280.0,0.0546875,2.6249855,0.29416755,2.919153
Test,517120,270.0,0.052734375
Train,522240,340.0,0.06640625,1.9722897,-0.40677118,1.5655185
Test,522240,240.0,0.046875
Train,527360,250.0,0.048828125,1.874997,0.020062037,1.8950591
Test,527360,330.0,0.064453125
Train,532480,280.0,0.0546875,1.8822578,0.21815686,2.1004148
Test,532480,280.0,0.0546875
Train,537600,210.0,0.041015625,1.771016,0.4529156,2.2239316
Test,537600,260.0,0.05078125
Train,542720,360.0,0.0703125,2.4685776,0.7853941,3.2539716
Test,542720,250.0,0.048828125
Train,547840,250.0,0.048828125,1.3612301,0.3798871,1.7411172
Test,547840,380.0,0.07421875
Train,552960,250.0,0.048828125,2.0398781,0.47152662,2.5114048
Test,552960,330.0,0.064453125
Train,558080,230.0,0.044921875,2.036186,0.3373554,2.3735414
Test,558080,200.0,0.0390625
Train,563200,250.0,0.048828125,1.461526,-0.084977314,1.3765488
Test,563200,350.0,0.068359375
Train,568320,350.0,0.068359375,2.2019556,0.12612824,2.3280838
Test,568320,220.0,0.04296875
Train,573440,300.0,0.05859375,2.984145,0.4921189,3.4762638
Test,573440,250.0,0.048828125
Train,578560,310.0,0.060546875,2.7562635,0.36853725,3.1248007
Test,578560,210.0,0.041015625
Train,583680,260.0,0.05078125,1.647768,-0.10534931,1.5424187
Test,583680,290.0,0.056640625
Train,588800,260.0,0.05078125,1.7408684,0.18241096,1.9232794
Test,588800,270.0,0.052734375
Train,593920,270.0,0.052734375,1.9199494,0.32432932,2.2442787
Test,593920,290.0,0.056640625
Train,599040,240.0,0.046875,1.5071815,0.23930259,1.7464842
Test,599040,220.0,0.04296875
Train,604160,230.0,0.044921875,1.6513348,0.47115397,2.1224887
Test,604160,260.0,0.05078125
Train,609280,240.0,0.046875,1.5294666,0.21117193,1.7406385
Test,609280,230.0,0.044921875
Train,614400,270.0,0.052734375,1.8906792,0.32634452,2.2170238
Test,614400,270.0,0.052734375
Train,619520,220.0,0.04296875,2.4297462,0.5830132,3.0127592
Test,619520,260.0,0.05078125
Train,624640,270.0,0.052734375,1.8130941,0.09894187,1.9120361
Test,624640,140.0,0.02734375
Train,629760,300.0,0.05859375,1.9960247,0.041834995,2.0378597
Test,629760,210.0,0.041015625
Train,634880,170.0,0.033203125,1.9380627,0.30131134,2.239374
Test,634880,180.0,0.03515625
Train,640000,210.0,0.041015625,1.419166,-0.22029789,1.198868
Test,640000,220.0,0.04296875
Train,645120,210.0,0.041015625,1.9377476,0.2997204,2.237468
Test,645120,240.0,0.046875
Train,650240,190.0,0.037109375,1.6392723,0.2352107,1.874483
Test,650240,280.0,0.0546875
Train,655360,210.0,0.041015625,1.3899792,0.46700868,1.856988
Test,655360,220.0,0.04296875
Train,660480,170.0,0.033203125,1.7081689,0.53173935,2.2399082
Test,660480,230.0,0.044921875
Train,665600,200.0,0.0390625,1.8465642,0.6115011,2.4580653
Test,665600,170.0,0.033203125
Train,670720,170.0,0.033203125,1.3237044,-0.013660634,1.3100437
Test,670720,160.0,0.03125
Train,675840,200.0,0.0390625,2.1130226,0.355281,2.4683037
Test,675840,190.0,0.037109375
Train,680960,210.0,0.041015625,2.1161034,0.03307154,2.149175
Test,680960,120.0,0.0234375
Train,686080,200.0,0.0390625,1.673375,0.14741498,1.82079
Test,686080,170.0,0.033203125
Train,691200,110.0,0.021484375,1.2927805,0.0015094504,1.29429
Test,691200,180.0,0.03515625
Train,696320,160.0,0.03125,1.0871611,-0.006127542,1.0810335
Test,696320,160.0,0.03125
Train,701440,180.0,0.03515625,1.7987734,0.4552406,2.254014
Test,701440,220.0,0.04296875
Train,706560,180.0,0.03515625,1.9492953,0.5130837,2.462379
Test,706560,220.0,0.04296875
Train,711680,170.0,0.033203125,1.6739682,0.46211785,2.136086
Test,711680,210.0,0.041015625
Train,716800,190.0,0.037109375,1.9459946,0.5890824,2.535077
Test,716800,150.0,0.029296875
Train,721920,210.0,0.041015625,1.7118381,0.16460013,1.8764383
Test,721920,210.0,0.041015625
Train,727040,220.0,0.04296875,2.0405216,0.35831293,2.3988345
Test,727040,190.0,0.037109375
Train,732160,120.0,0.0234375,1.4460999,0.16923991,1.6153398
Test,732160,170.0,0.033203125
Train,737280,190.0,0.037109375,1.6385424,0.027502421,1.6660448
Test,737280,260.0,0.05078125
Train,742400,190.0,0.037109375,1.3720506,-0.009826691,1.362224
Test,742400,210.0,0.041015625
Train,747520,170.0,0.033203125,1.4166049,0.08843431,1.5050392
Test,747520,200.0,0.0390625
Train,752640,220.0,0.04296875,2.0520487,0.6027346,2.6547832
Test,752640,220.0,0.04296875
Train,757760,260.0,0.05078125,2.4678085,0.6101691,3.0779777
Test,757760,270.0,0.052734375
